,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,シャマル,牡5,57,川田将雅,1:28.3,,2.6,1,506(-17),[西] 松下武士
1,2,8,11,ヘリオス,セ7,56,武豊,1:28.9,3,5.8,4,476(+2),[西] 西園正都
2,3,7,9,イグナイター,牡5,57,田中学,1:29.0,3/4,3.0,2,512(0),[地] 新子雅司
3,4,6,8,サクセスエナジー,牡9,58,松山弘平,1:29.2,1,33.0,6,536(-9),[西] 北出成人
4,5,2,2,ラプタス,セ7,57,幸英明,1:29.4,1,8.8,5,461(-12),[西] 松永昌博
5,6,8,12,ガルボマンボ,牡4,56,林謙佑,1:29.6,1,127.2,7,456(+6),[地] 細川忠義
6,7,3,3,モダスオペランディ,牡7,56,赤岡修次,1:29.8,1,153.0,8,524(-10),[地] 田中守
7,8,7,10,ケイアイドリー,牡6,56,藤岡康太,1:29.8,クビ,4.9,3,522(+6),[西] 村山明
8,9,6,7,アメージングラン,牡6,56,宮川実,1:29.9,クビ,574.0,9,527(+3),[地] 打越勇児
9,10,5,5,ヒロシゲウェーブ,セ7,56,浅野皓大,1:31.7,9,706.2,10,439(-12),[地] 今津博之
10,11,1,1,クレールアドレ,牝4,54,松本剛志,1:33.5,9,811.7,11,466(+1),[地] 伊藤勝好
11,12,5,6,ナラ,牝7,54,深澤杏花,1:35.6,大,811.7,11,431(-3),[地] 伊藤勝好
