,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,エンドゲーム,牡6,56,山本政聡,1:58.9,,2.9,2,513(-6),[地] 飯田弘道
1,2,3,3,ディグニファイド,セ8,56,坂口裕一,1:59.5,4,19.9,4,550(+1),[地] 新田守
2,3,7,8,ヤマニンボアソルチ,牡7,56,高橋悠里,1:59.8,2,36.7,7,453(+1),[地] 伊藤和忍
3,4,2,2,ロワアブソリュー,牡7,56,村上忍,1:59.9,1/2,1.8,1,507(-9),[地] 櫻田康二
4,5,4,4,グランユニヴェール,牡7,56,鈴木祐,1:59.9,ハナ,5.5,3,501(-8),[地] 櫻田康二
5,6,6,6,トゥザキングダム,牡6,56,関本淳,2:01.0,7,105.9,10,471(+2),[地] 斉藤雄一
6,7,7,7,ニットウビクトリー,牡11,56,阿部英俊,2:01.1,1/2,24.6,5,513(+24),[地] 酒井仁
7,8,8,10,ボルドープラージュ,牝4,54,高松亮,2:02.0,6,29.0,6,435(+2),[地] 板垣吉則
8,9,8,9,ツルオカボルト,牡9,56,菅原辰徳,2:02.5,3,46.9,8,528(+5),[地] 瀬戸幸一
9,10,1,1,トーセンオパール,牝4,54,陶文峰,2:02.9,2.1/2,64.5,9,416(+14),[地] 新田守
