,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,スパイナルコード,牡6,56,西川敏弘,1:29.3,,1.2,1,463(-4),[地] 大関吉明
1,2,8,10,アースクエイク,セ11,56,赤岡修次,1:29.8,2.1/2,4.4,2,480(+2),[地] 田中守
2,3,7,8,グランシング,牡4,56,中西達也,1:29.9,1/2,10.0,3,522(+5),[地] 炭田健二
3,4,6,6,オリジナルステップ,牡10,56,宮川実,1:30.8,4,50.0,6,450(0),[地] 打越初男
4,5,7,7,ゲットクール,牡8,54,西森将司,1:31.3,2.1/2,123.9,9,499(+3),[地] 別府真司
5,6,1,1,スピリットアイズ,牝5,54,上田将司,1:31.8,2.1/2,173.4,10,436(+6),[地] 雑賀秀介
6,7,2,2,ウィザードブラスト,牡5,56,倉兼育康,1:31.9,クビ,13.4,4,484(+4),[地] 松木啓助
7,8,3,3,キングルーキー,牡7,55,別府真衣,1:32.6,3,22.5,5,490(-9),[地] 別府真司
8,9,8,9,アルファバービー,牝10,51,岡村卓弥,1:33.6,5,100.0,7,494(-4),[地] 雑賀秀介
9,10,5,5,タツジャガー,牡5,56,西山裕貴,1:33.7,3/4,118.2,8,470(-1),[地] 松木啓助
