,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,リプレーザ,牡3,56,幸英明,2:02.5,,5.0,2,484(-4),[西] 大根田裕
1,2,5,5,ゴッドセレクション,牡3,56,中井裕二,2:02.6,1/2,1.2,1,528(-2),[西] 今野貞一
2,3,7,9,ランスオブアース,牝3,54,泉谷楓真,2:03.2,3.1/2,19.4,4,467(+7),[西] 本田優
3,4,7,10,ロードエクレール,牡3,56,石川裕紀,2:03.3,クビ,6.6,3,468(-4),[東] 斉藤誠
4,5,1,1,サラコナン,牡3,56,田中学,2:04.7,9,48.9,5,504(-9),[地] 新井隆太
5,6,8,11,ハングタイム,牡3,56,竹村達也,2:05.4,4,502.2,9,481(+1),[地] 坂本和也
6,7,5,6,エイシンヒビキ,牡3,56,川原正一,2:06.8,8,140.1,7,490(+5),[地] 諏訪貴正
7,8,6,8,エコロディバイン,牡3,56,吉村智洋,2:07.0,3/4,122.2,6,491(+1),[地] 保利良平
8,9,2,2,ファーストライズ,牝3,54,下原理,2:08.8,大,476.6,8,485(-1),[地] 栗林徹治
9,10,8,12,ワンナイトスタンド,牡3,56,大柿一真,2:09.3,3,641.1,11,478(+4),[地] 長南和宏
10,11,3,3,ウォニー,牡3,56,板野央,2:09.4,1/2,663.0,12,484(-3),[地] 坂本和也
11,12,4,4,リュウノヒミコ,牝3,54,石堂響,2:15.7,大,508.2,10,410(-10),[地] 山口浩幸
