,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,ソルテ,牡5,57,吉原寛人,1:42.3,,1.8,1,501(+5),[地] 寺田新太
1,2,2,2,ファイヤープリンス,牡4,57,的場文男,1:43.3,5,17.7,7,512(+1),[地] 小久保智
2,3,4,4,トーセンアドミラル,牡8,58,本田正重,1:43.4,クビ,16.3,5,548(+2),[地] 川島正一
3,4,5,5,ポイントプラス,牡6,55,左海誠二,1:43.5,3/4,5.5,2,497(-7),[地] 林正人
4,5,3,3,サーモピレー,牡4,57,石崎駿,1:43.7,1.1/2,11.1,4,518(-2),[地] 佐藤裕太
5,6,7,9,ドリームザネクスト,牡8,57,金子正彦,1:43.8,1/2,49.8,10,520(+4),[地] 飯田幸雄
6,7,1,1,ジョーメテオ,牡9,57,内田利雄,1:43.9,3/4,7.1,3,515(+7),[地] 小久保智
7,8,8,12,ピエールタイガー,牡7,58,真島大輔,1:44.2,1.1/2,37.6,9,500(0),[地] 荒山勝徳
8,9,7,10,マイネジェシカ,牝8,51,笹川翼,1:44.4,1,69.8,11,465(-8),[地] 河津裕昭
9,10,6,7,ミラーコロ,牡7,57,矢野貴之,1:44.6,3/4,16.7,6,496(-4),[地] 八木仁
10,11,8,11,ジョーラプター,牡6,55,今野忠成,1:44.6,クビ,21.3,8,471(-3),[地] 小久保智
11,12,5,6,ウインペンタゴン,牡9,55,瀧川寿希,1:44.8,1,217.0,12,490(-2),[地] 河津裕昭
