,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,7,ゲンパチタキオン,牡4,57,蛯名正義,1:54.0,,25.9,6,542(+2),[東] 中川公成
1,2,4,5,トーセンゴライアス,牡4,57,柴山雄一,1:54.0,クビ,12.4,2,554(-2),[東] 萱野浩二
2,3,6,9,ドリームリバイバル,牡3,56,津村明秀,1:54.1,1/2,74.3,7,480(+1),[東] 畠山重則
3,4,2,2,マチカネミノリ,セ5,56,三浦皇成,1:54.1,ハナ,19.9,5,508(-4),[東] 藤沢和雄
4,5,3,3,レオソリスト,牡3,56,江田照男,1:54.2,クビ,75.7,8,524(+2),[東] 岩戸孝樹
5,6,8,12,ナカヤマスナイパー,牡6,57,北村宏司,1:54.3,3/4,148.2,12,520(+4),[東] 二ノ宮敬
6,7,7,10,ローンジャスティス,牡3,56,内田博幸,1:54.4,クビ,16.5,4,452(-8),[東] 古賀慎明
7,8,5,6,メジロティモン,牡3,56,吉田豊,1:54.7,2,156.2,13,510(+4),[東] 大久保洋
8,9,8,13,ペイデイ,セ6,57,藤田伸二,1:54.8,1/2,12.8,3,498(+6),[東] 栗田博憲
9,10,7,11,トラストブラック,牡6,57,田中勝春,1:54.9,1/2,95.4,10,560(+2),[東] 土田稔
10,11,6,8,ジャンバルジャン,牡4,57,後藤浩輝,1:55.2,2,1.2,1,442(-6),[東] 萩原清
11,12,1,1,スズノマグマ,牡5,57,吉田隼人,1:55.6,2.1/2,83.3,9,514(+4),[東] 加藤征弘
12,13,4,4,チャイニーズフレア,牝4,55,柴田善臣,1:56.0,2.1/2,102.9,11,466(+6),[東] 戸田博文
