,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,サンドプラチナ,牡6,55,石崎駿,1:55.7,,37.6,9,511(-2),[地] 市村誠
1,2,1,2,トルナベント,牡5,55,瀧川寿希,1:55.7,クビ,65.0,13,456(0),[地] 佐野謙二
2,3,2,3,モンスターキング,セ6,55,真島大輔,1:55.8,1/2,3.2,2,490(+1),[地] 荒山勝徳
3,4,5,9,スギノグローアップ,牡6,57,森泰斗,1:55.8,クビ,2.6,1,496(-4),[地] 福永敏
4,5,4,7,ダイリュウハヤテ,牡6,57,本橋孝太,1:55.9,クビ,35.6,8,535(-12),[地] 佐藤賢二
5,6,1,1,シャドウボーダー,セ5,55,的場文男,1:56.5,3,8.7,4,512(-8),[地] 的場直之
6,7,4,8,ペイシャゴンジセ,牡8,57,本田正重,1:56.6,1/2,12.2,5,504(+2),[地] 田中正人
7,8,3,5,ローレライ,牝5,53,柏木健宏,1:56.6,クビ,84.1,14,458(0),[地] 堀千亜樹
8,9,6,11,リコーヴィッカース,牡6,57,繁田健一,1:56.8,1.1/4,33.3,7,488(-7),[地] 蛯名雄太
9,10,8,16,アーチデューク,牡5,53,山崎誠士,1:56.9,クビ,63.0,11,522(+2),[地] 荒井朋弘
10,11,6,12,ノースランドボーイ,セ7,57,矢野貴之,1:57.0,クビ,15.3,6,517(+3),[地] 福田真広
11,12,2,4,コアレスキング,牡9,57,笹川翼,1:57.5,2.1/2,196.2,16,540(-4),[地] 阪本泰之
12,13,7,13,コティニャック,牡7,57,坂井英光,1:57.5,ハナ,64.5,12,534(-8),[地] 山中尊徳
13,14,7,14,アサクサスターズ,牡8,57,今野忠成,1:58.5,5,8.1,3,500(+2),[地] 荒山勝徳
14,15,3,6,ナンヨーマーク,セ8,57,和田譲治,1:58.6,クビ,115.3,15,520(-3),[地] 市村誠
15,16,8,15,ワールドレーヴ,牡9,57,高松亮,2:00.5,9,46.7,10,470(+2),[地] 渡辺和雄
