,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,サンキンスピーチ,牡6,55,兒島真二,1:57.0,,1.3,1,509(+1),[地] 円田修
1,2,7,8,ウイニングウインド,牡8,56,吉田稔,1:57.7,3,4.0,2,498(+1),[地] 原口次夫
2,3,8,10,サンキストゴールド,セ5,54,柿原翔,1:57.8,3/4,18.7,4,477(+5),[地] 藤ヶ崎一
3,4,5,5,ゴールデンミション,牡5,53,岡部誠,1:58.1,1.1/2,5.7,3,509(-1),[地] 瀬戸口悟
4,5,7,7,マチカネモエギ,牡8,54,大畑雅章,1:58.6,2.1/2,57.4,6,448(+3),[地] 錦見勇夫
5,6,2,2,シンゼンタイヨウ,牡6,54,倉地学,1:59.2,3,43.3,5,505(+3),[地] 井手上慎
6,7,4,4,レオマジック,牡7,54,今井貴大,1:59.7,2.1/2,164.5,9,489(-2),[地] 塚田隆男
7,8,6,6,マルカキセキ,牡8,56,加藤利征,2:00.7,5,74.8,7,507(-8),[地] 瀬戸口悟
8,9,3,3,ケイアイフウジン,牡7,53,横井将人,2:01.9,6,176.3,10,455(-4),[地] 錦見勇夫
9,10,8,9,ストロングドン,牡9,54,清家義徳,2:02.6,3,123.4,8,532(-2),[地] 錦見勇夫
