,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,メーデイア,牝5,55,浜中俊,1:53.0,,1.2,1,509(+8),[西] 笹田和秀
1,2,7,11,アクティビューティ,牝6,55,吉田隼人,1:53.2,1,43.4,7,518(-8),[西] 柴田光陽
2,3,1,1,レッドクラウディア,牝4,55,福永祐一,1:53.3,3/4,5.8,2,498(0),[西] 石坂正
3,4,8,12,クラーベセクレタ,牝5,55,御神本訓,1:53.4,1/2,25.1,5,471(+6),[地] 川島正行
4,5,4,4,アムールポエジー,牝3,54,岩田康誠,1:53.5,3/4,9.0,3,486(-2),[西] 野中賢二
5,6,5,6,アスカリーブル,牝4,56,今野忠成,1:54.7,6,39.1,6,475(+3),[地] 出川克己
6,7,2,2,タッチデュール,牝4,55,東川公則,1:55.7,5,619.9,12,423(-7),[地] 笹野博司
7,8,5,7,セイカフォルトゥナ,牝4,55,戸崎圭太,1:56.0,1.3/4,15.5,4,490(+10),[東] 相沢郁
8,9,8,13,エーシンマギー,牝5,55,尾島徹,1:56.5,2.1/2,619.9,12,458(0),[地] 伊藤強一
9,10,7,10,アドマイヤインディ,牝7,55,宮川実,1:56.6,1/2,284.5,10,461(-8),[地] 打越勇児
10,11,4,5,シャイニングサヤカ,牝6,55,岩橋勇二,1:57.1,2.1/2,118.7,8,483(+3),[地] 田中淳司
11,12,6,9,レオキラメキ,牝6,55,町田直希,1:57.4,1.1/2,265.9,9,455(+2),[地] 嶋田幸晴
12,13,3,3,メビュースラブ,牝4,55,柏木健宏,1:57.8,2,419.8,11,541(0),[地] 松浦裕之
