,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,11,メイプルエイト,牡4,55.5,張田京,2:04.8,,---,3,513(-5),[地] 岡林光浩
1,2,2,4,ルースリンド,牡5,53.0,佐藤隆,2:04.9,3/4,---,5,498(-6),[地] 矢野義幸
2,3,2,3,ベルモントストーム,牡5,55.5,石崎駿,2:05.1,1.1/2,---,4,485(-9),[地] 出川克己
3,4,4,7,トウケイファイヤー,牡4,55.0,内田博幸,2:05.5,2,---,2,531(-5),[地] 矢作和人
4,5,1,1,コアレスハンター,牡9,57.0,安藤光彰,2:05.6,クビ,---,9,496(+8),[地] 高橋三郎
5,6,8,16,アイノペンタイア,牡7,51.0,坂井英光,2:05.6,クビ,---,13,483(-4),[地] 栗田裕光
6,7,4,8,インターセフォー,セ5,53.0,石崎隆之,2:05.7,1/2,---,6,481(+3),[地] 村上頼章
7,8,3,6,クールアイバー,牡8,55.0,森下博,2:05.8,クビ,---,8,468(+3),[地] 高柳恒男
8,9,3,5,ボンネビルレコード,牡4,55.5,的場文男,2:06.1,1.1/2,---,1,471(0),[地] 庄子連兵
9,10,7,14,ウエノマルクン,牡7,55.0,鈴木啓之,2:06.3,1,---,11,452(-5),[地] 宮浦正行
10,11,7,13,トライワンズラック,牡7,53.0,今野忠成,2:06.5,1,---,7,480(-12),[地] 山崎尋美
11,12,5,10,タカオライアン,牡7,53.0,内田利雄,2:06.8,1.1/2,---,14,511(0),[地] 大山一男
12,13,5,9,アイチャンルック,牝5,51.0,戸崎圭太,2:06.8,クビ,---,10,447(+4),[地] 阪本一栄
13,14,1,2,モエレトレジャー,牡5,55.5,金子正彦,2:06.8,ハナ,---,12,445(+4),[地] 足立勝久
14,15,8,15,エイシンダンズビル,牡9,55.0,繁田健一,2:09.3,大,---,16,505(+1),[地] 川村守男
15,中,6,12,ジェネスアリダー,牡7,55.0,柏木健宏,,,---,15,478(+5),[地] 高柳恒男
