,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,ラビオンアスール,牡4,56,村上弘樹,1:37.4,,7.4,3,426(-2),[地] 藤ヶ崎一
1,2,7,9,パープルレイン,牡4,56,岡部誠,1:37.5,3/4,2.6,2,503(0),[地] 角田輝也
2,3,4,4,エッグベネディクト,牝5,54,加藤利征,1:38.1,3,16.7,5,485(-1),[地] 沖田明子
3,4,7,8,オールージュ,牡8,55,細川智史,1:38.7,3,157.4,9,446(+3),[地] 瀬戸口悟
4,5,8,10,ツールドフォース,牡6,56,丸野勝虎,1:39.1,2,30.9,7,541(+7),[地] 角田輝也
5,6,2,2,アオイラブリー,牝4,52,木之前葵,1:40.3,6,1.9,1,446(+3),[地] 榎屋充
6,7,6,7,メイショウオオゼキ,セ12,54,浅野皓大,1:40.6,1.1/2,14.3,4,480(+1),[地] 今津博之
7,8,3,3,キタノエンディング,牡4,56,今井貴大,1:40.9,1.1/2,19.8,6,447(+3),[地] 榎屋充
8,9,1,1,エクシードスター,牝4,54,藤原良一,1:41.0,クビ,77.5,8,425(-1),[地] 竹之下昭
9,10,6,6,レオズアズライト,牝5,53,塚本征吾,1:41.2,3/4,252.3,10,412(+2),[地] 櫻井今朝
10,11,5,5,ブルーオーキッド,牝7,54,加藤聡一,1:42.3,5,359.4,11,419(-7),[地] 榎屋充
