,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,クーリンガー,牡5,57,和田竜二,2:01.2,,---,2,534(+15),[西] 岩元市三
1,2,5,6,マルカセンリョウ,牡6,57,吉田稔,2:01.4,1,---,1,546(-2),[地] 瀬戸口悟
2,3,6,7,テンリットル,牡6,56,水野貴史,2:02.4,5,---,4,470(-6),[地] 川嶋弘吉
3,4,1,1,ゴールドメーカー,牡7,56,小林徹弥,2:02.5,1/2,---,5,502(+4),[西] 大根田裕
4,5,7,9,ミツアキサイレンス,牡7,58,東川公則,2:02.6,1/2,---,3,506(+13),[地] 粟津豊彦
5,6,8,11,ストロングライフ,セ9,56,戸部尚実,2:02.6,アタマ,---,9,496(0),[地] 河村功
6,7,4,4,ユウキュウ,牡5,56,宇都英樹,2:03.2,3,---,10,508(+4),[地] 角田輝也
7,8,5,5,マイネルエクソン,牡4,56,永島太郎,2:03.3,1/2,---,7,506(-3),[地] 寺嶋正勝
8,9,7,10,サンクスメモリー,牡9,56,茂呂菊次,2:03.3,ハナ,---,8,464(-12),[地] 法理勝弘
9,10,3,3,バンドオンザラン,牡7,56,岡部誠,2:03.9,3,---,11,466(+2),[地] 今津博之
10,11,8,12,エムエフファルコン,牡5,56,倉地学,2:03.9,ハナ,---,12,460(-2),[地] 角田輝也
11,12,2,2,ゲイリーコンドル,牡9,56,菅原勲,2:04.0,1/2,---,6,526(-14),[地] 佐藤雅彦
