,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,シビルウォー,牡6,57,吉田豊,2:14.3,,3.4,3,465(-3),[東] 戸田博文
1,2,8,12,ニホンピロアワーズ,牡4,54,酒井学,2:14.8,2.1/2,2.0,1,519(+9),[西] 大橋勇樹
2,3,6,8,メイショウタメトモ,牡6,54,武豊,2:15.9,5,3.1,2,448(+14),[西] 武田博
3,4,6,7,ジャングルスマイル,牡5,54,吉原寛人,2:16.5,3,21.2,5,479(-2),[地] 金田一昌
4,5,4,4,パワーストラグル,牡5,55,福永祐一,2:16.5,ハナ,10.2,4,471(-7),[東] 加藤征弘
5,6,7,9,タガノマーシャル,牡8,54,木村健,2:17.2,3,32.6,7,557(+1),[地] 中塚猛
6,7,8,11,サムデイシュアー,牡7,54,桑野等,2:17.8,3,547.4,12,472(+2),[地] 別府真司
7,8,5,6,ナムラアンカー,牡4,54,中川雅之,2:18.0,1,295.3,8,507(-1),[地] 菅原欣也
8,9,1,1,キングローズ,セ4,54,兒島真二,2:19.3,6,440.1,10,472(+10),[地] 斉藤弘光
9,10,3,3,コロニアルペガサス,牝4,52,畑中信司,2:19.9,3,458.0,11,464(+1),[地] 山中輝久
10,11,5,5,ダノンエリモトップ,牡5,54,小牧太,2:20.9,5,32.0,6,515(+3),[西] 森秀行
11,12,7,10,ウインクゴールド,牡4,54,加藤和義,2:23.2,大,356.2,9,500(-3),[地] 金田一昌
