,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,13,ジャスタウェイ,牡3,56,福永祐一,1:36.3,,4.1,2,482(-10),[西] 須貝尚介
1,2,2,2,オリービン,牡3,56,デムーロ,1:36.4,1/2,6.0,3,464(-8),[西] 橋口弘次
2,3,3,3,アルキメデス,牡3,56,川田将雅,1:36.6,1.1/4,11.6,6,464(-8),[西] 藤原英昭
3,4,6,8,ローレルブレット,牡3,56,池添謙一,1:36.6,クビ,7.2,4,442(-4),[西] 鶴留明雄
4,5,7,10,ヴィンテージイヤー,牡3,56,和田竜二,1:36.6,アタマ,45.6,11,508(0),[西] 白井寿昭
5,6,7,11,ネオヴァンクル,牡3,56,浜中俊,1:36.7,クビ,36.2,9,512(+4),[西] 音無秀孝
6,7,5,7,ブライトライン,牡3,56,安藤勝己,1:36.7,ハナ,7.8,5,504(+4),[西] 鮫島一歩
7,8,5,6,ダイワマッジョーレ,牡3,56,ピンナ,1:37.1,2.1/2,16.3,8,440(-4),[西] 矢作芳人
8,9,6,9,ダローネガ,牡3,56,岩田康誠,1:37.2,3/4,3.7,1,494(+4),[西] 佐々木晶
9,10,8,12,ヴェアデイロス,牡3,56,川須栄彦,1:37.6,2.1/2,164.0,12,428(0),[西] 佐々木晶
10,11,4,4,カイルアロマンス,牝3,54,小牧太,1:37.7,3/4,183.3,13,452(+2),[西] 森秀行
11,12,4,5,チャンピオンヤマト,牡3,56,藤田伸二,1:38.6,5,14.1,7,460(-2),[東] 谷原義明
12,13,1,1,ワイドバッハ,牡3,56,藤岡佑介,1:41.1,大,36.9,10,460(+2),[西] 庄野靖志
