,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,8,セイスコーピオン,牡6,57,森泰斗,1:39.7,,2.0,1,522(+5),[地] 八木正喜
1,2,2,3,コンドルダンス,牡4,57,柏木健宏,1:40.1,2,24.8,7,485(-1),[地] 斉藤敏
2,3,1,1,モンサンカノープス,牡5,57,矢野貴之,1:40.6,2.1/2,19.8,5,537(-6),[地] 川島正一
3,4,7,13,バルダッサーレ,牡3,56,吉原寛人,1:40.9,1.1/2,3.9,2,484(+6),[地] 中道啓二
4,5,3,6,ジャルディーノ,牡7,58,真島大輔,1:41.1,1.1/4,51.1,9,479(+10),[地] 荒山勝徳
5,6,8,15,ムサシキングオー,牡7,57,楢崎功祐,1:41.1,クビ,71.7,10,494(+3),[地] 栗田泰昌
6,7,4,7,ハッピースプリント,牡5,59,本橋孝太,1:41.4,1.1/2,4.6,3,535(+9),[地] 森下淳平
7,8,6,12,ストゥディウム,牡4,58,石崎駿,1:41.5,1/2,48.0,8,489(+1),[地] 矢野義幸
8,9,3,5,グランディオーソ,牡7,57,山崎誠士,1:41.6,1/2,14.3,4,518(+5),[地] 藤田輝信
9,10,7,14,ドレッドノート,セ8,57,繁田健一,1:42.2,3,93.5,12,489(+7),[地] 橋本和馬
10,11,8,16,ゴーディー,牡8,57,今野忠成,1:42.4,1.1/4,98.8,13,492(-1),[地] 赤嶺本浩
11,12,1,2,ミヤジエルビス,牡6,57,瀧川寿希,1:42.5,1/2,454.5,16,508(+3),[地] 三坂盛雄
12,13,2,4,ノットオーソリティ,牝5,56,赤岡修次,1:42.9,2,73.5,11,483(-4),[地] 川島正一
13,14,6,11,リアライズリンクス,牡6,57,的場文男,1:43.6,3.1/2,21.7,6,497(0),[地] 小久保智
14,15,5,10,ラヴィアンクレール,牡8,57,坂井英光,1:43.6,ハナ,219.2,14,460(+14),[地] 森下淳平
15,16,5,9,ハーキュリーズ,牡8,57,藤井勘一,1:44.3,3.1/2,225.2,15,449(+1),[地] 小久保智
