,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ティアップリバティ,牝5,55,宮川実,2:43.5,,3.0,2,491(-6),[地] 打越勇児
1,2,2,2,チャオ,セ7,57,岡村卓弥,2:44.1,3,12.7,5,475(0),[地] 工藤真司
2,3,5,5,ミサイルマン,セ4,57,別府真衣,2:44.1,アタマ,36.9,7,456(-5),[地] 別府真司
3,4,8,12,ナリタポセイドン,牡9,57,上田将司,2:45.1,5,13.2,6,493(-5),[地] 国澤輝幸
4,5,5,6,アウトスタンディン,牡3,56,嬉勝則,2:45.4,1.1/2,117.4,12,489(+1),[地] 中西達也
5,6,7,9,ウイントラゲット,牡3,56,永森大智,2:45.6,1,40.0,9,521(+4),[地] 雑賀正光
6,7,6,7,サクラエール,牡7,57,畑中信司,2:46.0,2,11.8,4,495(-8),[地] 別府真司
7,8,7,10,フリビオン,牡4,57,西川敏弘,2:46.2,1,4.5,3,458(+1),[地] 中西達也
8,9,3,3,ミッキーヘネシー,牡9,57,倉兼育康,2:46.8,3,106.7,11,491(+12),[地] 別府真司
9,10,6,8,エイシンファイヤー,牡6,57,林謙佑,2:47.0,3/4,37.7,8,502(-2),[地] 松木啓助
10,11,8,11,キープインタッチ,牡8,57,郷間勇太,2:48.7,8,65.0,10,514(-1),[地] 川野勇馬
11,12,1,1,イッツガナハプン,牡9,57,赤岡修次,2:54.4,大,2.7,1,506(+8),[地] 田中守
