,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,11,サンエムウルフ,牡3,55,武幸四郎,1:55.7,,6.4,4,498(+6),[西] 佐藤正雄
1,2,8,14,ミステリアスアート,牡3,55,武豊,1:55.7,クビ,4.2,2,492(+8),[西] 松田国英
2,3,8,15,タガノキングダム,牡4,57,渡辺薫彦,1:55.8,クビ,12.9,6,480(+4),[西] 新川恵
3,4,5,9,メイショウジンライ,牡4,57,幸英明,1:56.2,2.1/2,5.2,3,544(+2),[西] 高橋成忠
4,5,3,4,ラタフィア,牝4,55,安藤勝己,1:56.4,1.1/4,2.4,1,522(0),[西] 石坂正
5,6,4,7,キングアカデミー,牡6,57,安田康彦,1:56.5,クビ,53.8,8,500(+6),[西] 佐山優
6,7,7,13,ストロングドン,牡3,55,小原義之,1:56.7,1.1/4,267.4,14,516(+6),[西] 小原伊佐
7,8,3,5,ニシノミサイル,牡6,57,江田照男,1:56.9,1,95.3,10,500(+4),[西] 田所秀孝
8,9,7,12,グランツスワン,牡4,57,山田和広,1:56.9,クビ,12.7,5,460(+14),[西] 坪正直
9,10,2,2,ターゲットゾーン,牡3,55,松永幹夫,1:57.5,3.1/2,22.5,7,502(-18),[西] 山本正司
10,11,4,6,ロングランナー,牡3,55,小池隆生,1:57.6,クビ,79.7,9,484(-2),[西] 大根田裕
11,12,5,8,ダンクシチー,牡3,52,岩崎祐己,1:57.8,1.1/4,171.5,12,416(-10),[西] 五十嵐忠
12,13,6,10,アドミラルシチー,牡3,55,菊地昇吾,1:58.1,1.3/4,198.9,13,492(+6),[西] 鹿戸幸治
13,14,1,1,マヤノオスカー,牡3,52,高野容輔,1:58.2,3/4,139.6,11,444(-2),[西] 坂口正大
14,15,2,3,アンクルロック,牡4,54,佐久間寛,1:58.2,ハナ,304.9,15,416(+2),[西] 鹿戸明
