,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,オーロマイスター,牡5,57,吉田豊,1:34.8,,20.2,4,505(-1),[東] 大久保洋
1,2,3,3,エスポワールシチー,牡5,57,佐藤哲三,1:35.3,3,1.0,1,511(+15),[西] 安達昭夫
2,3,5,6,グランシュヴァリエ,牡5,57,阿部英俊,1:35.6,2,636.3,11,478(-5),[地] 雑賀正光
3,4,2,2,メイショウバトラー,牝10,55,幸英明,1:35.8,1.1/4,111.3,6,509(-1),[西] 高橋成忠
4,5,6,7,バーディバーディ,牡3,55,松岡正海,1:36.3,3,15.0,3,465(-8),[西] 池江泰郎
5,6,1,1,テスタマッタ,牡4,57,内田博幸,1:36.6,2,11.5,2,491(+1),[西] 村山明
6,7,7,10,コロニアルペガサス,牝3,53,内田利雄,1:37.5,6,580.9,10,459(-11),[地] 山中輝久
7,8,6,8,ジョインアゲン,牡8,57,山本聡哉,1:37.6,1/2,820.0,12,474(-1),[地] 雑賀正光
8,9,4,4,セレスハント,牡5,57,福永祐一,1:37.7,1/2,30.4,5,468(-7),[西] 松永幹夫
9,10,7,9,クロスウォーター,牝5,55,笹木美典,1:38.4,4,456.4,7,485(-7),[地] 伊藤靖則
10,11,8,12,マヨノエンゼル,牡4,57,小林俊彦,1:38.9,3,553.6,9,416(-4),[地] 村上昌幸
11,12,5,5,アポロノサトリ,牡7,57,高松亮,1:40.5,10,538.1,8,446(+6),[地] 田村光則
