,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,ナナヨーヒマワリ,牡7,57,小原義之,1:51.4,,5.3,3,516(0),[西] 小原伊佐
1,2,4,7,プログレスエバー,牡5,54,菊地昇吾,1:51.5,クビ,28.4,10,566(0),[西] 宮徹
2,3,1,2,フィールドオアシス,牡5,56,四位洋文,1:51.7,1.1/2,7.7,5,460(-2),[東] 池上昌弘
3,4,8,15,カリオンツリー,牡5,56,ルメール,1:51.7,ハナ,4.7,2,532(+4),[西] 藤原英昭
4,5,2,3,キングトップガン,牡5,57,松岡正海,1:51.7,ハナ,5.9,4,502(0),[西] 鮫島一歩
5,6,6,11,シルククルセイダー,牡5,57,藤岡佑介,1:51.8,クビ,24.1,9,528(+24),[西] 領家政蔵
6,7,4,8,タガノサイクロン,牡5,58,池添謙一,1:51.8,クビ,4.0,1,492(+6),[西] 池添兼雄
7,8,8,16,クリーン,牡4,56,武豊,1:51.9,1/2,20.2,7,596(+16),[西] 音無秀孝
8,9,7,13,タガノシャンハイ,牡6,54,橋本美純,1:52.0,3/4,44.0,11,528(+4),[西] 湯窪幸雄
9,10,3,5,シーサンダー,牡6,53,川田将雅,1:52.4,2.1/2,51.4,12,520(+8),[西] 藤沢則雄
10,11,1,1,ヤマタケゴールデン,牡5,54,岩田康誠,1:52.6,1.1/4,14.8,6,500(+8),[東] 畠山重則
11,12,6,12,セルフリスペクト,牡7,54,田村太雅,1:52.7,クビ,77.9,13,498(+18),[東] 鈴木伸尋
12,13,2,4,オネストジョン,牡4,55,酒井学,1:53.1,2.1/2,23.0,8,534(+6),[西] 宮本博
13,14,7,14,サーチエネミー,セ6,53,長谷川浩,1:53.3,1.1/2,241.0,16,450(-6),[東] 中川公成
14,15,5,10,グランパティシエ,セ7,53,小坂忠士,1:54.3,6,109.8,14,502(+4),[西] 福永甲
15,16,5,9,チザルピーノ,牡7,53,石橋守,1:57.0,大,171.3,15,528(-4),[東] 勢司和浩
