,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,グランシュヴァリエ,牡5,56,赤岡修次,1:46.4,,1.2,1,509(+25),[地] 雑賀正光
1,2,8,9,ロマンタッチ,牡8,55,別府真衣,1:47.6,6,28.2,5,472(-4),[地] 打越初男
2,3,8,10,トサローラン,牡8,56,中西達也,1:47.7,クビ,7.1,3,495(-1),[地] 松木啓助
3,4,6,6,ラストチャンピオン,牡8,56,高野毅,1:48.6,4,77.5,7,536(0),[地] 雑賀正光
4,5,7,8,ヒデサンジュピター,牡5,56,上田将司,1:48.9,1.1/2,29.4,6,516(+2),[地] 雑賀秀介
5,6,3,3,オラクルメサイア,牡6,56,倉兼育康,1:49.0,1/2,21.7,4,484(-4),[地] 宮路洋一
6,7,5,5,マルタカハーモニー,牡8,56,高橋利幸,1:49.0,クビ,5.0,2,495(-1),[地] 田中守
7,8,1,1,オリジナルステップ,牡10,56,目迫大輔,1:49.3,1.1/2,271.3,9,444(+1),[地] 打越初男
8,9,7,7,アースクエイク,セ11,55,森井美香,1:50.7,7,361.7,10,481(-3),[地] 田中守
9,10,2,2,アルファバービー,牝10,52,西森将司,1:51.1,2,90.5,8,500(+7),[地] 雑賀秀介
