,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,スパイア,牡7,55,的場文男,1:55.3,,8.3,5,539(-3),[地] 宗形竹見
1,2,8,9,カシマリュウジン,牡9,56,瀬川将輝,1:55.9,3,9.1,6,497(-1),[地] 沢佳宏
2,3,1,1,キタサンオーゴン,牡6,57,柏木健宏,1:56.7,4,4.9,3,472(0),[地] 佐藤賢二
3,4,7,8,ブラックサンダー,牡8,57,赤岡修次,1:57.2,2.1/2,16.4,7,509(+7),[地] 沢佳宏
4,5,4,4,トーセンハリケーン,牡5,57,左海誠二,1:58.2,5,3.4,1,508(+2),[地] 小久保智
5,6,2,2,リコーベルリネッタ,牡4,57,矢野貴之,1:58.5,1.1/2,6.2,4,505(+1),[地] 蛯名雄太
6,7,3,3,デリッツァリモーネ,セ5,55,見越彬央,1:59.0,2.1/2,49.6,10,472(-8),[地] 長谷川忍
7,8,6,6,トランザムスター,セ6,57,張田昂,1:59.6,3,43.8,9,557(-2),[地] 佐野謙二
8,9,8,10,タケルオウジ,牡4,57,本橋孝太,2:00.8,6,4.2,2,514(-1),[地] 矢野義幸
9,10,7,7,トーセンパワフル,牡6,55,真島大輔,2:02.5,8,41.5,8,512(-1),[地] 小久保智
