,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,ストリートハンター,牡6,56,赤岡修次,1:30.5,,2.5,1,531(0),[地] 松木啓助
1,2,7,8,バトルファイター,牡8,55,下村瑠衣,1:30.6,3/4,101.6,10,487(-4),[地] 田中守
2,3,8,10,チェルカトローバ,牝8,54,妹尾浩一,1:30.7,1/2,16.8,5,464(-4),[地] 打越勇児
3,4,6,7,カツノセカンド,牡8,56,宮川実,1:30.7,ハナ,38.1,9,488(+4),[地] 打越勇児
4,5,7,9,シンゼンユメノスケ,牡6,53,林謙佑,1:30.9,3/4,22.1,7,493(+4),[地] 田中守
5,6,3,3,ゴールドゼウス,牡6,56,佐原秀泰,1:31.1,1,2.7,2,501(+4),[地] 那俄性哲
6,7,4,4,ペプチドキングモア,牡4,53,松木大地,1:31.2,3/4,10.1,4,500(+4),[地] 細川忠義
7,8,5,5,サダムサルート,牡5,56,中西達也,1:31.6,2,5.9,3,489(-9),[地] 炭田健二
8,9,8,11,サイキョウアサカゼ,牡9,56,山頭信義,1:31.8,1,37.3,8,453(-2),[地] 田中守
9,10,2,2,ハリマノワタリドリ,牡9,56,永森大智,1:31.8,ハナ,18.0,6,486(+4),[地] 雑賀正光
10,11,1,1,ビューティワンダー,牝5,54,西森将司,1:34.3,大,322.0,11,457(+1),[地] 別府真司
