,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,スタークニナガ,牡3,56,瀧川寿希,1:47.2,,4.3,2,432(-8),[地] 田中正二
1,2,5,8,マコトハインケル,牡3,56,山本政聡,1:47.8,4,15.8,5,481(-9),[地] 板垣吉則
2,3,4,6,テルキーネス,牝3,54,阿部英俊,1:48.0,1.1/2,18.4,6,394(+3),[地] 佐々木由
3,4,5,7,ナムラバンザイ,牡3,56,張田昂,1:48.0,ハナ,2.4,1,424(-4),[地] 稲益貴弘
4,5,2,2,サンタガール,牝3,54,南郷家全,1:48.2,1,25.6,8,427(+8),[地] 城地俊光
5,6,7,12,フェスタジョーヌ,牡3,56,笹川翼,1:49.1,6,57.3,10,443(-14),[地] 川島正一
6,7,4,5,フレアリングダイヤ,牡3,56,真島大輔,1:49.4,2,4.6,3,482(-7),[地] 市村誠
7,8,6,9,ルンタイメルア,牝3,54,菅原辰徳,1:49.5,クビ,128.7,13,437(-3),[地] 米川昇
8,9,8,13,ルーレットスピナー,牡3,56,吉原寛人,1:49.6,1/2,20.9,7,448(+1),[地] 山下貴之
9,10,7,11,プリヴィレッジ,牡3,56,菅原俊吏,1:49.7,1/2,9.1,4,459(-5),[地] 伊藤和忍
10,11,3,4,グランフェルメール,牡3,56,高松亮,1:49.8,3/4,36.3,9,480(+7),[地] 桜田康二
11,12,1,1,シゲルビーツ,牝3,54,村上忍,1:51.4,10,118.9,11,423(-7),[地] 吉田司
12,13,8,14,リュウノムーン,牡3,56,関本淳,1:51.6,1.1/4,121.0,12,488(-11),[地] 酒井仁
13,14,6,10,サウスポー,牝3,54,鈴木祐,1:51.9,1.3/4,146.2,14,433(+4),[地] 飯田弘道
