,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,サウンドバスター,牡3,56,太宰啓介,1:48.6,,41.0,13,480(+4),[西] 佐藤正雄
1,2,8,15,エーシンミズーリ,牡3,56,中舘英二,1:48.6,クビ,3.3,1,452(-8),[西] 坂口正則
2,3,2,3,アイルトンバローズ,牡3,56,勝浦正樹,1:49.0,2.1/2,8.8,5,476(-16),[西] 中竹和也
3,4,4,8,リリーファイアー,牡3,56,酒井学,1:49.3,1.3/4,14.6,6,482(-8),[西] 池添兼雄
4,5,2,4,ハーキュリーズ,牡3,56,鮫島良太,1:49.3,クビ,8.0,4,444(0),[西] 角居勝彦
5,6,7,14,マイネルヴァルム,牡3,56,丹内祐次,1:49.5,1.1/4,23.3,8,458(+4),[東] 畠山重則
6,7,7,13,アバウト,牡3,56,芹沢純一,1:49.8,1.3/4,7.1,3,508(0),[西] 加用正
7,8,1,1,チェリオス,牡3,56,丸山元気,1:49.8,ハナ,31.9,12,506(-10),[東] 相沢郁
8,9,6,12,ヤマニンアーマー,牡3,56,田辺裕信,1:50.0,1.1/4,42.0,14,450(-4),[西] 浅見秀一
9,10,4,7,スクウェルチャー,牡3,56,丸田恭介,1:50.0,クビ,31.1,11,500(+6),[西] 角田晃一
10,11,1,2,バンスタンウォルツ,牡3,56,大野拓弥,1:50.1,クビ,16.7,7,496(+4),[東] 藤沢和雄
11,12,3,6,アドマイヤコリン,牡3,56,上村洋行,1:50.1,アタマ,5.0,2,410(-12),[西] 橋田満
12,13,3,5,スリーケインズ,牡3,56,的場勇人,1:50.1,クビ,30.2,10,466(+6),[東] 柄崎孝
13,14,5,9,シルクフラッシュ,牡3,56,渡辺薫彦,1:50.2,1/2,24.9,9,436(-4),[西] 田島良保
14,15,6,11,セイユウハート,牡3,56,川須栄彦,1:50.8,3.1/2,69.2,15,444(0),[西] 梅内忍
15,16,8,16,ゴールデンジャガー,牡3,56,伊藤工真,1:51.7,5,140.1,16,498(-6),[西] 大根田裕
