,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,オースミステイヤー,牡5,57,四位洋文,1:51.9,,3.0,2,526(+6),[西] 白井寿昭
1,2,2,2,サカラート,牡3,56,岩田康誠,1:51.9,クビ,2.2,1,462(+2),[西] 石坂正
2,3,5,5,カフェフロリデアン,牡3,56,松永幹夫,1:51.9,ハナ,7.4,3,522(+2),[東] 松山康久
3,4,8,11,エイシンクリバーン,牡7,57,武幸四郎,1:52.2,1.3/4,16.0,6,520(0),[東] 鈴木伸尋
4,5,4,4,シルクディヴァイン,牡6,57,木幡初広,1:52.8,3.1/2,122.7,11,474(+6),[東] 尾形充弘
5,6,1,1,ホーマンキュート,牝4,55,飯田祐史,1:52.9,クビ,52.5,10,494(0),[西] 飯田明弘
6,7,6,7,キングサンバ,牡6,57,川原正一,1:52.9,クビ,33.0,7,476(+14),[西] 田島良保
7,8,8,12,バクシンヒーロー,牡7,57,村田一誠,1:53.0,1/2,47.4,8,484(+4),[東] 小林常泰
8,9,5,6,ブルーコマンダー,セ7,57,和田竜二,1:53.3,1.3/4,167.3,12,478(+8),[西] 鮫島一歩
9,10,6,8,ピロマティア,牡6,57,柴原央明,1:53.6,1.3/4,49.2,9,544(+2),[西] 池江泰郎
10,11,7,9,スズカツヨシ,牡5,57,幸英明,1:53.8,1.1/2,9.3,4,476(+6),[東] 伊藤圭三
11,12,7,10,イブキリムジンオー,牡5,57,本田優,1:54.3,3,12.3,5,482(+4),[西] 昆貢
