,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,アラジンバローズ,セ6,56,下原理,2:07.9,,1.3,1,486(+10),[地] 新子雅司
1,2,2,2,デュープロセス,牡7,56,吉村智洋,2:08.1,1,6.0,3,491(-1),[地] 福永敏
2,3,8,11,ヒストリーメイカー,牡9,56,山口勲,2:10.4,大,4.8,2,533(+1),[地] 手島勝利
3,4,7,8,ビートザウイングス,セ6,56,出水拓人,2:10.6,3/4,63.4,7,479(+1),[地] 中川竜馬
4,5,4,4,ブレイブアモーレ,牡3,54,石川慎将,2:10.7,3/4,17.4,4,480(+5),[地] 手島勝利
5,6,5,5,ドゥラリュール,セ10,56,飛田愛斗,2:11.2,2.1/2,31.3,5,481(+7),[地] 真島元徳
6,7,3,3,ミスカゴシマ,牝6,54,金山昇馬,2:11.3,3/4,34.2,6,490(+9),[地] 平山宏秀
7,8,1,1,スピネル,牡5,56,川島拓,2:11.3,アタマ,188.1,9,520(0),[地] 池田忠好
8,9,6,6,クレールアドレ,牝4,54,松本剛志,2:12.9,8,284.0,10,468(-11),[地] 伊藤勝好
9,10,8,10,ハナウタマジリ,牝5,54,藤原幹生,2:14.3,7,329.1,11,450(-3),[地] 伊藤勝好
10,11,6,7,ネオシエル,牡3,54,山田義貴,2:14.4,クビ,95.8,8,505(+7),[地] 真島元徳
