,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,スーブルソー,牡4,57,丸山元気,1:45.7,,1.3,1,518(+6),[東] 牧光二
1,2,6,9,アラビアンザサン,牡3,54,丹内祐次,1:46.4,4,47.1,8,468(-6),[東] 岩戸孝樹
2,3,4,5,ケイアイプログレス,牡4,57,四位洋文,1:46.4,クビ,10.5,3,512(0),[東] 柴崎勇
3,4,8,12,アレックスバローズ,牡4,57,岩田康誠,1:46.7,1.3/4,17.9,5,468(0),[西] 野中賢二
4,5,8,13,アドマイヤトリック,牡3,54,上村洋行,1:46.8,1/2,46.7,7,448(+4),[西] 須貝尚介
5,6,2,2,ベルモントスコッチ,牡3,54,秋山真一,1:46.8,クビ,89.4,10,486(+14),[東] 和田正道
6,7,1,1,セトノハリケーン,牡3,54,古川吉洋,1:47.3,3,31.3,6,516(+18),[西] 南井克巳
7,8,5,7,ベストライクディス,セ4,57,黛弘人,1:47.3,クビ,142.7,12,480(-10),[東] 嶋田潤
8,9,6,8,ミッキーセブン,牡3,54,松田大作,1:47.4,クビ,17.0,4,510(+8),[西] 音無秀孝
9,10,7,11,コスモリゾルヴ,牡3,54,柴山雄一,1:47.6,1.1/2,6.0,2,454(+2),[東] 稲葉隆一
10,11,5,6,ソヴリン,牡5,57,三浦皇成,1:47.7,1/2,136.2,11,522(+4),[東] 田島俊明
11,12,4,4,シンケンショウブ,牡3,51,西村太一,1:47.9,1.1/2,341.7,13,480(+6),[東] 新開幸一
12,13,7,10,マックスドーズ,セ6,57,丸田恭介,1:47.9,クビ,83.9,9,440(-2),[東] 谷原義明
