,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,グリーンアレ,牡6,52,和田譲治,1:12.5,,---,3,456(0),[地] 赤間清松
1,2,4,4,グラストップ,牡5,55,宮浦正行,1:13.2,3,---,7,461(-7),[地] 岡部盛雄
2,3,3,3,ヤスミダブリン,牡4,55,御神本訓,1:13.4,1,---,2,472(-8),[地] 大山二三
3,4,7,11,トライアスロン,牡6,55,森下博,1:13.6,1,---,1,485(+1),[地] 高岩隆
4,5,8,12,ダイヤモンドボス,牡4,55,見沢譲治,1:13.6,ハナ,---,4,486(-3),[地] 飯野貞次
5,6,4,5,ミスタパシフィック,セ6,55,吉井竜一,1:13.6,クビ,---,8,439(-2),[地] 飯野貞次
6,7,1,1,グレートデリバー,牡6,55,久保勇一,1:14.0,2,---,12,477(+1),[地] 森谷良臣
7,8,6,8,サブロックジョージ,牡6,55,山田信大,1:14.1,1/2,---,6,495(+3),[地] 渡部則夫
8,9,5,6,ニッポーグローバル,牡6,55,松浦裕之,1:14.3,1,---,9,479(+4),[地] 松浦備
9,10,6,9,ダイタクライフ,セ6,55,鷹見浩,1:14.4,クビ,---,11,483(+4),[地] 藤江昭徳
10,11,8,13,テルソルジャー,牡5,55,沢佳宏,1:14.4,アタマ,---,13,474(+8),[地] 倉内賢
11,12,5,7,ノアブラウン,牡5,55,酒井忍,1:14.4,アタマ,---,5,490(+4),[地] 蛯名末五
12,13,7,10,カツノイシン,牡6,55,今野忠成,1:14.5,1/2,---,10,437(-4),[地] 田中康弘
