,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ヒガシウィルウィン,牡7,57,山本聡哉,1:39.2,,1.5,1.0,476(+6),[地] 菅原勲
1,2,8,11,タイセイブラスト,牡8,57,高松亮,1:39.6,2.1/2,27.7,6.0,540(+5),[地] 佐藤雅彦
2,3,1,1,ツクバクロオー,牡6,57,高橋悠里,1:39.6,クビ,5.2,3.0,455(+3),[地] 伊藤和忍
3,4,6,6,アーバンキッド,セ8,57,菅原辰徳,1:39.8,1,43.6,7.0,489(+6),[地] 小林俊彦
4,5,4,4,プロヴィデンス,牡4,57,鈴木祐,1:39.8,クビ,4.7,2.0,500(+9),[地] 板垣吉則
5,6,6,7,ユノートルベル,牝5,55,陶文峰,1:39.9,1/2,18.6,5.0,510(-1),[地] 飯田弘道
6,7,2,2,サンエイムサシ,牡5,57,坂口裕一,1:40.0,1/2,13.4,4.0,495(+11),[地] 畠山信一
7,8,7,8,マスターコード,牡7,57,小林凌,1:40.4,2.1/2,163.3,10.0,477(+2),[地] 板垣吉則
8,9,5,5,グランフォロミー,牡3,55,山本政聡,1:41.3,6,107.8,9.0,487(-4),[地] 櫻田康二
9,10,8,10,ツーエムマイスター,セ9,57,七夕裕次,1:42.9,10,80.3,8.0,465(+10),[地] 飯田弘道
10,取,7,9,グランメガスマイル,牡4,57,村上忍,,,---,,計不,[地] 櫻田康二
