,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ウインバローラス,牡3,52,岩橋勇二,1:14.0,,14.9,8,490(+12),[地] 林和弘
1,2,7,8,シセイカイカ,牡6,54,石川倭,1:14.2,1,4.1,2,494(-4),[地] 原孝明
2,3,6,6,キタサンウンリュー,牡6,55,五十嵐冬,1:14.3,クビ,5.8,4,542(-2),[地] 桑原義光
3,4,7,9,リバーキンタロー,牡7,53,佐々木国,1:14.8,2.1/2,10.7,6,508(-2),[地] 若松平
4,5,8,10,ヤマノミラクル,牡4,53,坂下秀樹,1:15.0,3/4,264.8,10,456(0),[地] 松本隆宏
5,6,2,2,シャイニングアワー,牡10,53,阿部龍,1:15.0,クビ,3.7,1,498(-2),[地] 角川秀樹
6,7,4,4,アランルース,セ7,54,黒沢愛斗,1:15.3,1.1/2,9.4,5,472(+10),[地] 恵多谷豊
7,8,8,11,キモンアヴァロン,牡6,56,桑村真明,1:15.6,1.1/2,4.4,3,520(+2),[地] 角川秀樹
8,9,5,5,クリスワールド,牡7,55,松井伸也,1:15.9,1.1/2,421.1,11,490(-2),[地] 斉藤正弘
9,10,6,7,ハードデイズナイト,牝5,54,服部茂史,1:16.0,クビ,13.8,7,462(+6),[地] 角川秀樹
10,11,1,1,エイシンナナツボシ,牡8,55,水野翔,1:16.0,クビ,231.3,9,546(-2),[地] 村上正和
