,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,エイシンニシパ,牡8,56,吉村智洋,2:09.3,,1.6,1,510(-2),[地] 橋本忠明
1,2,6,6,コスモバレット,牡6,56,鴨宮祥行,2:09.4,3/4,6.3,3,491(-13),[地] 石橋満
2,3,1,1,ショートストーリー,牡8,56,山口勲,2:09.5,1/2,5.2,2,486(-10),[地] 田中守
3,4,6,7,パイロキネシスト,牡9,56,鮫島克也,2:09.8,1.1/2,42.4,8,513(-3),[地] 真島元徳
4,5,8,10,スウィフトハート,牡7,56,真島正徳,2:10.0,3/4,29.6,7,500(-1),[地] 真島元徳
5,6,5,5,ウノピアットブリオ,セ7,56,石川慎将,2:10.6,3,14.1,5,519(-5),[地] 手島勝利
6,7,7,9,グレイトパール,牡8,56,兒島真二,2:10.9,1.1/2,10.1,4,562(0),[地] 川田孝好
7,8,4,4,サノサマー,牡7,56,倉富隆一,2:11.1,1.1/4,53.6,9,482(0),[地] 池田忠好
8,9,7,8,ドラゴンエアル,牡10,56,木之前葵,2:11.3,1,155.3,11,484(-12),[地] 榎屋充
9,10,3,3,マイネルジャスト,牡9,56,竹吉徹,2:11.4,クビ,27.2,6,486(+2),[地] 真島元徳
10,11,2,2,ビーザライト,牡7,56,飛田愛斗,2:11.7,1.1/2,126.9,10,527(-1),[地] 中野博
