,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,メイショウバトラー,牝7,55,武豊,1:27.8,,5.1,2.0,507(-1),[西] 高橋成忠
1,2,2,2,サチノスイーティー,牝4,55,吉田豊,1:28.1,1.1/2,5.9,3.0,439(-7),[東] 平井雄二
2,3,5,5,リミットレスビッド,牡8,58,岩田康誠,1:28.1,ハナ,1.4,1.0,504(+4),[西] 加用正
3,4,5,6,ムーンバレイ,牡6,56,吉田稔,1:28.3,1.1/2,11.9,4.0,508(+2),[地] 角田輝也
4,5,7,10,クーリンガー,牡8,57,和田竜二,1:28.7,2,18.5,5.0,540(+4),[西] 岩元市三
5,6,8,11,キングスゾーン,牡5,56,岡部誠,1:28.7,アタマ,27.9,6.0,512(+6),[地] 原口次夫
6,7,7,9,マサアンビション,牡8,56,戸部尚実,1:29.0,1.1/2,64.7,8.0,504(0),[地] 瀬戸口悟
7,8,3,3,サンライズビート,牡8,56,林陽介,1:29.3,1.1/2,105.5,10.0,500(+2),[地] 崎谷彦司
8,9,6,7,レイナワルツ,牝7,54,兒島真二,1:29.5,1.1/2,105.3,9.0,525(-1),[地] 瀬戸口悟
9,10,4,4,ロッキーアピール,牡9,57,山崎誠士,1:29.7,1.1/2,61.6,7.0,470(-1),[地] 山崎尋美
10,11,8,12,マイネフォクシー,牝6,54,丸野勝虎,1:30.4,3,403.1,11.0,463(+3),[地] 竹地正樹
11,除,6,8,クィーンロマンス,牝6,54,尾島徹,,,---,,計不,[地] 山中輝久
