,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,キラカイドウ,セ4,56,笹川翼,1:40.9,,44.8,11,402(+2),[地] 上杉昌宏
1,2,3,5,フォルデュラン,牡6,56,瀬川将輝,1:41.3,2,3.6,1,502(-7),[地] 宮浦正行
2,3,2,3,サトノレガリア,牡5,56,的場文男,1:41.4,1/2,16.3,7,493(-3),[地] 佐々木洋
3,4,6,12,ウインプロスト,牡4,56,和田譲治,1:41.9,2.1/2,4.7,3,492(+4),[地] 宗形竹見
4,5,3,6,トウキョウドライヴ,牡4,56,御神本訓,1:41.9,ハナ,4.6,2,470(+2),[地] 藤田輝信
5,6,5,10,フルゴリラ,牡5,56,岡村健司,1:42.2,1.1/2,12.3,5,547(+7),[地] 辻野豊
6,7,7,14,マコトゴコタイ,牡4,56,真島大輔,1:42.3,1/2,5.5,4,489(+3),[地] 森下淳平
7,8,6,11,トウキョウボーイ,牡4,56,矢野貴之,1:42.6,1.1/2,34.7,10,489(+1),[地] 村上頼章
8,9,2,4,ラペルシェール,牡4,56,町田直希,1:42.6,クビ,13.3,6,472(-6),[地] 佐野謙二
9,10,4,8,ハヴィティペイ,牡4,56,山崎良,1:42.8,1,207.3,15,470(-5),[地] 橋本和馬
10,11,8,16,ジュンユウコー,牝6,54,本田正重,1:43.0,1,33.1,9,456(-3),[地] 荒山勝徳
11,12,8,15,カヴァレリア,牡8,56,森泰斗,1:43.2,1,24.7,8,517(0),[地] 荒山勝徳
12,13,1,1,キングイモン,牡6,56,達城龍次,1:43.6,2,139.8,13,474(-7),[地] 赤嶺亮
13,14,7,13,タイニークイーン,牝6,53,池谷匠翔,1:43.7,クビ,239.0,16,487(+6),[地] 村上頼章
14,15,4,7,ミヤジオシャラク,牝4,54,安藤洋一,1:44.3,3,139.6,12,500(+5),[地] 三坂盛雄
15,16,1,2,クロカドッグ,牡5,56,中村尚平,1:45.4,5,176.0,14,523(+5),[地] 久保田信
