,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,コスモボアソルテ,牡8,56,田知弘久,1:50.4,,3.2,1,513(-1),[地] 金田一昌
1,2,1,1,ノーブルステップ,牝5,54,吉田晃浩,1:50.7,1.1/2,25.9,7,497(+1),[地] 佐藤茂
2,3,8,10,ミスアンナ,牝6,54,吉原寛人,1:51.1,2,4.9,3,465(-1),[地] 中川雅之
3,4,5,5,エムザックヒーロー,牡5,56,中島龍也,1:51.3,1,3.2,2,472(-3),[地] 加藤和義
4,5,6,6,メジャーシップ,牡9,56,栗原大河,1:51.4,クビ,19.4,6,516(+5),[地] 佐藤茂
5,6,2,2,エターナルヒーロー,セ10,56,池田敦,1:51.8,2,6.9,5,496(-1),[地] 中川雅之
6,7,7,7,シップーコウライ,牡8,56,葛山晃平,1:52.3,2.1/2,5.4,4,508(+22),[地] 鈴木正也
7,8,8,9,マイネルリボーン,牡10,56,藤田弘治,1:52.6,1.1/2,133.1,8,481(+2),[地] 高橋俊之
8,9,3,3,イーゼル,セ6,56,甲賀弘隆,1:54.3,8,170.4,9,479(+3),[地] 黒木豊
9,10,4,4,ハルヲヨブオンナ,牝6,54,柴田勇真,1:54.8,2.1/2,171.4,10,462(-2),[地] 金田一昌
