,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,4,ピエールタイガー,牡4,57,真島大輔,1:41.3,,4.6,1,494(-2),[地] 荒山勝徳
1,2,5,9,フォーティファイド,牡7,55,御神本訓,1:41.9,3,12.1,7,514(-5),[地] 藤田輝信
2,3,3,5,ラストキング,牡5,53,早田功駿,1:42.1,1,27.6,8,510(+4),[地] 佐野謙二
3,4,8,15,マニエリスム,牝4,57,戸崎圭太,1:42.1,クビ,4.6,2,483(+3),[地] 川島正行
4,5,4,7,ラインジュエル,牝8,55,有年淳,1:42.4,1.1/2,110.5,12,481(+11),[地] 鷹見浩
5,6,7,13,セイントメモリー,牡5,55,張田京,1:42.4,アタマ,5.7,5,488(+7),[地] 月岡健二
6,7,6,11,ルクレルク,牡7,57,的場文男,1:42.5,クビ,6.7,6,505(-1),[地] 川島正行
7,8,2,3,プロディージュ,牡6,55,坂井英光,1:42.7,1,5.1,3,517(+2),[地] 栗田裕光
8,9,2,2,エプソムアーロン,牡8,57,山崎誠士,1:42.8,1/2,173.7,14,522(+1),[地] 高橋三郎
9,10,7,12,エンジェルツイート,牝3,53,森泰斗,1:43.1,1.1/2,5.3,4,487(+11),[地] 森下淳平
10,11,5,8,ケイアイゲンブ,牡6,57,和田譲治,1:43.2,1/2,36.2,9,514(-1),[地] 佐宗応和
11,12,8,14,ビービーガザリアス,牡5,53,酒井忍,1:43.5,1.1/2,71.1,10,493(-8),[地] 村上頼章
12,13,6,10,ラインプレアー,牡7,57,柏木健宏,1:43.5,ハナ,116.6,13,540(-14),[地] 鷹見浩
13,14,1,1,ヒシカツリーダー,牡8,57,左海誠二,1:44.4,4,91.4,11,541(+3),[地] 林正人
14,15,4,6,ヴァイタルシーズ,牡7,57,藤江渉,1:45.8,7,366.4,15,448(+5),[地] 武井栄一
