,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,アドマイヤスバル,牡6,57.0,勝浦正樹,1:35.2,,5.0,2,506(-8),[西] 中尾秀正
1,2,8,16,アドマイヤスワット,牡4,55.0,岩田康誠,1:35.3,3/4,4.1,1,508(0),[西] 橋田満
2,3,7,13,カリオンツリー,牡6,54.0,内田博幸,1:35.6,2,22.7,9,528(-2),[西] 藤原英昭
3,4,2,4,セレスハント,牡4,55.0,後藤浩輝,1:35.7,クビ,29.1,11,488(0),[西] 松永幹夫
4,5,6,11,ランザローテ,牡6,55.0,武豊,1:35.7,クビ,8.5,4,530(+4),[西] 池江泰寿
5,6,6,12,ネイキッド,牡5,55.0,福永祐一,1:35.7,ハナ,11.9,7,472(+4),[西] 中竹和也
6,7,3,6,クリーン,牡5,55.0,松岡正海,1:36.0,1.3/4,22.8,10,604(+2),[西] 音無秀孝
7,8,4,8,ブイチャレンジ,牡4,54.0,武士沢友,1:36.1,1/2,36.8,12,484(+4),[東] 水野貴広
8,9,8,15,フォーリクラッセ,牡6,55.0,吉田隼人,1:36.2,1/2,11.4,6,488(-8),[西] 安田隆行
9,10,1,2,エプソムアーロン,牡5,55.0,藤岡佑介,1:36.4,1,19.1,8,500(-2),[西] 藤岡範士
10,11,5,10,ナナヨーヒマワリ,牡8,55.0,小原義之,1:37.1,4,67.3,13,518(+10),[西] 小原伊佐
11,12,1,1,タイキエニグマ,牡8,55.0,丹内祐次,1:37.5,2.1/2,91.5,16,520(+10),[東] 清水美波
12,13,4,7,セントラルコースト,牡4,57.5,川田将雅,1:37.6,クビ,5.7,3,508(0),[西] 池江泰寿
13,14,2,3,ランヘランバ,牡6,52.0,藤岡康太,1:37.7,3/4,81.6,15,456(+2),[西] 藤沢則雄
14,15,3,5,シルクビッグタイム,牡4,54.0,蛯名正義,1:38.6,5,74.5,14,490(0),[東] 久保田貴
15,16,7,14,キングストレイル,牡7,57.5,安藤勝己,1:47.7,大,10.1,5,502(-6),[東] 藤沢和雄
