,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,アオイラブリー,牝4,52,木之前葵,1:36.6,,3.2,2,445(-1),[地] 榎屋充
1,2,4,4,アモーレグリーン,セ4,56,岡部誠,1:36.6,クビ,2.1,1,447(-5),[地] 宇都英樹
2,3,7,8,ツールドフォース,牡6,56,丸野勝虎,1:37.1,2.1/2,9.2,4,534(-7),[地] 角田輝也
3,4,5,5,ステラアルバ,牝5,54,山田祥雄,1:37.6,2.1/2,6.3,3,463(+4),[地] 坂口義幸
4,5,3,3,メイショウオオゼキ,セ12,56,加藤聡一,1:37.8,1,42.1,7,488(+8),[地] 今津博之
5,6,8,10,レオズアズライト,牝5,53,塚本征吾,1:37.9,クビ,150.0,11,409(-3),[地] 櫻井今朝
6,7,7,9,エクシードスター,牝4,54,藤原良一,1:38.0,1/2,42.7,8,426(+1),[地] 竹之下昭
7,8,6,6,キタノエンディング,牡4,56,今井貴大,1:38.2,1,19.7,6,446(-1),[地] 榎屋充
8,9,8,11,オールージュ,牡8,55,細川智史,1:39.2,5,12.5,5,451(+5),[地] 瀬戸口悟
9,10,2,2,ディストワルビー,牝7,53,浅野皓大,1:41.3,大,89.1,10,433(+9),[地] 竹下太
10,11,1,1,ブルーオーキッド,牝7,54,大畑雅章,1:41.4,1/2,87.5,9,427(+8),[地] 榎屋充
