,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,アートサハラ,牡3,56,今野忠成,1:52.9,,26.1,8,532(+4),[地] 荒山勝徳
1,2,8,11,エミーズパラダイス,牝3,54,戸崎圭太,1:53.2,1.3/4,5.1,3,469(+3),[地] 川島正行
2,3,3,3,プレティオラス,牡3,56,本橋孝太,1:53.2,アタマ,89.2,11,451(-2),[地] 森下淳平
3,3,5,5,ジャルディーノ,牡3,56,真島大輔,1:53.2,同着,64.4,9,464(+12),[地] 荒山勝徳
4,5,8,12,ダイヤモンドダンス,牡3,56,的場文男,1:53.3,1/2,79.7,10,485(+3),[地] 堀千亜樹
5,6,6,7,ゴールドメダル,牡3,56,岩田康誠,1:53.9,3,8.1,5,515(-2),[地] 鷹見浩
6,7,1,1,キタサンツバサ,牡3,56,繁田健一,1:54.0,3/4,12.5,6,496(+1),[地] 佐藤賢二
7,8,6,8,ロンドンアイ,牡3,56,吉原寛人,1:55.2,6,3.8,2,524(+4),[地] 長谷川茂
8,9,7,9,パンタレイ,牡3,56,森泰斗,1:56.3,5,2.6,1,525(+1),[地] 林隆之
9,10,5,6,ゴールドキャヴィア,牝3,54,横山典弘,1:56.8,2.1/2,13.2,7,495(+5),[地] 川島正行
10,11,2,2,ビービーアフェット,牝3,54,坂井英光,1:57.3,2.1/2,180.7,12,481(-1),[地] 村上頼章
11,12,4,4,ベルモントレーサー,牡3,56,山崎誠士,1:58.8,7,7.7,4,501(-1),[地] 山崎尋美
