,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,シュリジョウ,牡4,55,石崎隆之,1:12.6,,---,1,463(-4),[地] 三坂盛雄
1,2,7,12,フジタカチャチャ,牝4,53,佐藤隆,1:12.7,3/4,---,3,521(-4),[地] 遠藤茂
2,3,8,13,ヤスミダブリン,牡5,55,今野忠成,1:13.2,2.1/2,---,5,474(-1),[地] 大山二三
3,4,6,10,ライデンハート,牡5,55,桑島孝春,1:13.6,2,---,9,475(-3),[地] 久保與造
4,5,6,9,チョウカイリュウ,牡4,55,的場文男,1:13.6,ハナ,---,2,492(0),[地] 庄子連兵
5,6,8,14,サパースブラボー,牡5,55,鷹見浩,1:13.6,ハナ,---,10,434(+1),[地] 井上弘之
6,7,4,6,オメガスターライト,牝5,53,荒山勝徳,1:13.7,1/2,---,8,483(+5),[地] 高橋三郎
7,8,3,3,アオイキクノオウジ,牡6,55,山田信大,1:13.8,1/2,---,6,462(-4),[地] 大山一男
8,9,4,5,トライアスロン,牡7,55,森下博,1:13.9,1/2,---,13,478(-3),[地] 高岩隆
9,10,3,4,ケイアイライアン,牡7,55,市村誠,1:14.4,2.1/2,---,14,492(-6),[地] 五百蔵幸
10,11,2,2,レイジングブル,牡7,53,山崎誠士,1:14.7,1.1/2,---,11,466(+3),[地] 荒井隆
11,12,5,7,アストロフォンテン,牡8,54,納谷和玖,1:15.1,2,---,12,455(+4),[地] 荒居貴美
12,13,5,8,キョウワノホコリ,牡6,54,真島大輔,1:15.8,4,---,7,468(-4),[地] 荒井隆
13,14,1,1,グラストップ,牡6,55,鈴木啓之,1:16.1,1.1/2,---,4,453(0),[地] 岡部盛雄
