,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,ゴールドバシリスク,牡5,57,内田博幸,1:25.7,,3.1,2,502(-2),[東] 古賀慎明
1,2,3,6,ダイヤモンドムーン,牝5,55,福永祐一,1:25.7,アタマ,4.9,3,520(0),[西] 宮本博
2,3,2,3,リックムファサ,牡4,57,岩田康誠,1:25.9,1.1/4,8.1,4,482(+2),[東] 清水英克
3,4,6,12,インディーズゲーム,牡4,57,田中勝春,1:26.4,3,2.7,1,478(0),[東] 宗像義忠
4,5,1,1,リラティビティ,牡6,57,村田一誠,1:26.9,3,170.2,13,488(-2),[東] 鈴木伸尋
5,6,7,13,セイウンリファイン,牡6,57,柴田善臣,1:27.0,3/4,105.0,10,494(+6),[東] 萱野浩二
6,7,8,16,ダイワモービル,牡4,57,北村宏司,1:27.4,2.1/2,9.9,5,526(+8),[東] 田中清隆
7,8,8,15,エフティファラオ,セ6,57,木幡初広,1:27.6,1.1/4,202.8,14,472(+2),[東] 粕谷昌央
8,9,4,7,クラリスピンク,牝4,55,吉田豊,1:27.7,1/2,23.4,6,458(-2),[東] 柴崎勇
9,10,6,11,エイワナギ,牡9,57,柴山雄一,1:27.9,1,85.7,9,524(-6),[東] 松山康久
10,11,1,2,スナークチェリー,牝5,55,石橋脩,1:28.2,1.3/4,119.8,12,456(-2),[西] 野中賢二
11,12,5,9,リーサムダイチ,牡4,57,武士沢友,1:28.5,2,65.6,7,482(0),[東] 大江原哲
12,13,3,5,ピイエフドルチェ,牝7,55,武英智,1:29.0,3,554.2,16,468(-2),[西] 武宏平
13,14,5,10,メジロハクリュウ,牡4,57,黛弘人,1:29.8,5,85.1,8,492(+32),[東] 土田稔
14,15,4,8,モルフェメイト,牝4,52,杉原誠人,1:31.2,9,305.9,15,414(-14),[東] 大江原哲
15,16,7,14,メイクセンス,牡7,57,津村明秀,1:33.0,大,110.6,11,500(-2),[東] 高柳瑞樹
