,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,アイスジャイアント,牡2,55,三浦皇成,1:53.0,,5.5,3,492(+8),[東] 高柳瑞樹
1,2,3,4,ナッジ,牡2,55,阪野学,1:53.3,1.1/2,4.4,1,486(-6),[地] 田中正二
2,3,5,8,リコーヴィクター,牡2,55,笹川翼,1:53.5,1,6.4,4,468(0),[地] 川島雅人
3,4,6,10,オディロン,牡2,55,池添謙一,1:54.0,2.1/2,10.1,6,482(+2),[西] 濱田多實
4,5,8,13,シャルフジン,牡2,55,服部茂史,1:54.1,1/2,4.7,2,488(-6),[地] 田中淳司
5,6,8,14,ダイナソー,牡2,55,松井伸也,1:54.4,1.1/2,105.1,12,460(+2),[地] 田中正二
6,7,4,6,スピーディキック,牝2,54,岩橋勇二,1:54.6,1,23.1,10,474(-6),[地] 石本孝博
7,8,7,11,ファーガス,牡2,55,落合玄太,1:54.8,1,336.1,14,444(+4),[地] 田中正二
8,9,4,5,コマノカモン,牡2,55,田辺裕信,1:55.1,1.1/2,8.2,5,470(0),[東] 伊藤圭三
9,10,6,9,モーニングショー,牡2,55,阿部龍,1:55.1,ハナ,22.0,9,488(-2),[地] 角川秀樹
10,11,5,7,ワカミヤプレスト,牡2,55,勝浦正樹,1:55.4,1.1/2,12.2,7,506(+10),[東] 稲垣幸雄
11,12,1,1,グレイテストワーク,牡2,55,桑村真明,1:55.5,3/4,122.7,13,502(+4),[地] 角川秀樹
12,13,3,3,エンリル,牡2,55,宮崎光行,1:57.1,8,18.2,8,520(+13),[地] 角川秀樹
13,14,7,12,サーティファイド,牡2,55,川又賢治,2:02.8,大,64.2,11,476(0),[西] 鮫島一歩
