,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,2,ガブリン,牡4,56,ボス,1:34.3,,10.4,6,462(-2),[西] 森秀行
1,2,4,8,ニホンピロキース,牡5,57,後藤浩輝,1:34.5,1,12.5,7,470(-4),[西] 服部利之
2,3,3,6,マヤノグレイシー,牡7,57,安藤勝己,1:34.6,3/4,3.9,1,474(+2),[西] 坂口正大
3,4,8,16,ダイタクソニック,牡7,57,小野次郎,1:34.6,ハナ,36.7,11,488(-4),[東] 嶋田潤
4,5,6,12,ホッコーソレソレー,牡4,57,吉田豊,1:34.7,クビ,4.9,2,460(+2),[西] 浜田光正
5,6,1,1,スクールボーイ,牡6,57,柴田善臣,1:34.9,1.1/2,9.0,5,506(+10),[東] 小林常泰
6,7,7,13,テンイムホウ,牝4,55,柄崎将寿,1:34.9,クビ,96.6,14,466(+4),[東] 柄崎孝
7,8,3,5,アクレイム,牡4,57,内田博幸,1:35.0,1/2,19.8,8,478(+4),[東] 秋山雅一
8,9,4,7,ウルヴズグレン,牡7,57,張田京,1:35.3,1.3/4,246.4,16,500(-2),[東] 小桧山悟
9,10,6,11,ワキノカイザー,牡6,57,四位洋文,1:35.3,ハナ,29.0,9,448(-2),[西] 音無秀孝
10,11,5,10,スパルタクス,牡8,57,勝浦正樹,1:35.3,アタマ,54.4,12,514(-22),[西] 長浜博之
11,12,5,9,シンボリスナイパー,セ8,57,蛯名正義,1:35.3,ハナ,211.3,15,468(-2),[東] 畠山吉宏
12,13,2,4,コアレスパティオ,牝5,55,小林淳一,1:35.4,クビ,89.5,13,478(+6),[東] 成島英春
13,14,2,3,スプートニク,牡5,57,北村宏司,1:35.5,3/4,7.2,4,508(+8),[東] 伊藤正徳
14,15,7,14,サクセスドマーニ,牡4,57,田中勝春,1:36.7,7,31.1,10,480(+12),[西] 藤岡健一
15,16,8,15,ウインディグニティ,牡5,57,横山典弘,1:36.8,クビ,5.6,3,484(-4),[西] 池江泰寿
