,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,13,フィアットルクス,牡6,55,本橋孝太,1:52.7,,3.2,1,513(-1),[地] 藤田輝信
1,2,8,16,ノーブルサターン,牡7,57,真島大輔,1:52.9,1,44.6,9,531(+9),[地] 佐野謙二
2,3,6,12,リンゾウチャネル,牡5,57,酒井忍,1:53.0,1/2,7.0,4,517(+8),[地] 矢野義幸
3,4,3,6,トーセンブル,牡6,57,本田正重,1:53.0,クビ,32.6,8,447(+2),[地] 山中尊徳
4,5,1,1,ブラヴール,牡4,57,笹川翼,1:53.1,1/2,54.5,10,490(+2),[地] 佐藤裕太
5,6,4,7,ブレスジャーニー,牡7,57,石崎駿,1:53.2,クビ,58.2,11,469(0),[地] 橋本和馬
6,7,8,15,ゴールドホイヤー,牡4,58,山崎誠士,1:53.2,アタマ,5.0,2,495(-2),[地] 岩本洋
7,8,2,4,サルサレイア,牝5,55,町田直希,1:53.9,3.1/2,129.7,13,498(+3),[地] 内田勝義
8,9,7,14,ストライクイーグル,牡8,58,御神本訓,1:54.1,3/4,11.1,6,521(+6),[地] 藤田輝信
9,10,5,9,ハセノパイロ,牡6,57,張田昂,1:54.3,1.1/4,171.8,15,546(+1),[地] 堀千亜樹
10,11,2,3,エメリミット,牡4,57,山口達弥,1:54.4,クビ,69.4,12,457(-5),[地] 林正人
11,12,6,11,サブノクロヒョウ,牡8,57,矢野貴之,1:54.7,1.1/2,157.2,14,485(-7),[地] 阪本一栄
12,13,1,2,インペリシャブル,牡4,57,森泰斗,1:54.8,3/4,7.4,5,473(-7),[地] 高月賢一
13,14,4,8,キャプテンキング,牡7,58,和田譲治,1:55.1,1.1/2,5.0,3,528(+7),[地] 的場直之
14,15,3,5,ミスディレクション,セ7,57,的場文男,1:55.3,1,19.6,7,500(+2),[地] 上杉昌宏
15,16,5,10,ナムラアラシ,牡8,57,今野忠成,1:55.3,アタマ,243.1,16,529(-2),[地] 渡辺和雄
