,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,ハイアーゲーム,牡6,56,藤岡佑介,1:47.5,,28.7,8,516(-4),[東] 大久保洋
1,2,2,3,エイシンデピュティ,牡5,57,岩田康誠,1:47.5,ハナ,5.2,3,498(0),[西] 野元昭
2,3,7,13,アドマイヤフジ,牡5,56,川田将雅,1:47.6,クビ,16.3,5,522(-2),[西] 橋田満
3,3,8,15,アドマイヤオーラ,牡3,56,安藤勝己,1:47.6,同着,5.9,4,458(+16),[西] 松田博資
4,5,8,16,オースミグラスワン,牡5,56,福永祐一,1:47.6,クビ,79.5,12,536(-2),[西] 荒川義之
5,6,5,9,トウショウカレッジ,牡5,56,池添謙一,1:47.7,1/2,32.0,9,550(-8),[西] 池添兼雄
6,7,3,6,レインダンス,牝3,53,武幸四郎,1:47.7,クビ,4.4,2,472(-14),[西] 宮徹
7,8,6,12,ドリームジャーニー,牡3,56,武豊,1:47.8,クビ,2.8,1,416(+4),[西] 池江泰寿
8,9,4,7,フィールドベアー,牡4,56,秋山真一,1:47.8,ハナ,41.2,10,490(0),[西] 野村彰彦
9,10,1,2,サンバレンティン,牡6,57,角田晃一,1:48.0,1.1/4,162.9,13,476(+2),[西] 佐々木晶
10,11,4,8,ナスノストローク,牡6,56,和田竜二,1:48.2,1,507.6,15,530(+18),[西] 加用正
11,12,6,11,シルクネクサス,牡5,57,四位洋文,1:48.3,3/4,18.2,6,514(+12),[西] 岡田稲男
12,13,3,5,マルヨフェニックス,牡3,55,尾島徹,1:48.4,3/4,194.7,14,480(-5),[地] 柴田高志
13,14,1,1,クランエンブレム,牡3,55,松岡正海,1:49.2,5,19.5,7,492(+2),[東] 手塚貴久
14,15,7,14,セフティーエンペラ,セ8,56,幸英明,1:49.2,クビ,535.1,16,458(-10),[西] 小野幸治
15,中,5,10,サクラセンチュリー,牡7,57,Ｍデムー,,,45.4,11,506(-2),[西] 友道康夫
