,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,アワジノルーキー,牡8,56,上田将司,1:34.7,,14.1,5,440(-12),[地] 国澤輝幸
1,2,7,8,カサーレ,牝4,54,赤岡修次,1:35.3,3,1.5,1,445(+3),[地] 雑賀正光
2,3,1,1,ベニノスパークル,牝4,54,山崎雅由,1:35.6,1.1/2,31.6,7,469(+12),[地] 田中譲二
3,4,6,6,キングチャールズ,牡6,52,濱尚美,1:35.8,3/4,8.7,3,525(+1),[地] 那俄性哲
4,5,7,7,ローレルメーゼ,牝5,51,多田羅誠,1:36.2,2,31.4,6,482(+3),[地] 工藤真司
5,6,8,9,コンプレアンノ,牝5,53,木村直輝,1:36.2,ハナ,12.5,4,449(-1),[地] 胡本友晴
6,7,2,2,グリッターパール,牝8,53,塚本雄大,1:36.3,1/2,57.4,9,435(+4),[地] 国澤輝幸
7,8,4,4,オールラウンド,牡8,54,別府真衣,1:36.5,3/4,150.2,10,497(0),[地] 別府真司
8,9,5,5,ダノンキラメキ,牝5,54,郷間勇太,1:37.0,2.1/2,39.7,8,448(+2),[地] 田中譲二
9,10,8,10,セレニティフレア,牝5,54,倉兼育康,1:37.2,3/4,4.1,2,460(+1),[地] 川野勇馬
