,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ケイティブレイブ,牡4,58,福永祐一,2:02.5,,4.5,3,502(+4),[西] 目野哲也
1,2,2,2,ピオネロ,牡6,54,戸崎圭太,2:02.8,1.1/2,5.3,4,508(+12),[西] 松永幹夫
2,3,6,6,カツゲキキトキト,牡4,54,大畑雅章,2:02.9,1/2,29.8,6,514(+4),[地] 錦見勇夫
3,4,1,1,モルトベーネ,牡5,54,Ｍ．デム,2:03.8,4,3.0,1,470(-6),[西] 松永昌博
4,5,8,8,オールブラッシュ,牡5,59,Ｃ．ルメ,2:04.8,5,3.0,2,492(+7),[西] 村山明
5,6,7,7,ドリームキラリ,牡5,54,川田将雅,2:06.1,6,7.5,5,488(0),[西] 矢作芳人
6,7,4,4,ヴェリイブライト,牡7,54,加藤聡一,2:07.5,7,315.3,8,494(0),[地] 川西毅
7,8,8,9,ナスノアオバ,牡6,54,森島貴之,2:08.5,5,422.2,9,528(-5),[地] 水野善太
8,9,3,3,トロヴァオ,牡4,54,森泰斗,2:09.8,6,102.0,7,454(-17),[地] 荒山勝徳
