,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,タフネスゴールド,牡7,56,中川雅之,2:35.3,,8.5,3,554(-1),[地] 鈴木正也
1,2,1,1,サムソンリンリン,牡6,55,前野幸一,2:35.9,3,18.3,5,448(0),[地] 金田一昌
2,3,8,10,ミツアキトッキュー,牡4,55,桑野等,2:36.1,3/4,209.9,10,470(0),[地] 小原典夫
3,4,7,9,ブラウトリート,牡5,55,平瀬城久,2:36.2,1/2,1.6,1,520(-4),[地] 黒木豊
4,5,3,3,キクノサンデー,牡4,55,藤田弘治,2:36.8,3,60.0,6,462(-5),[地] 黒木豊
5,6,8,11,ルスナイパラダイス,牝5,53,堀場裕充,2:36.9,3/4,63.0,7,439(-1),[地] 岩切敏男
6,7,2,2,テンリットル,牡8,55,加藤和義,2:37.0,1/2,2.6,2,491(+1),[地] 服部健一
7,8,6,6,ロイヤルブレンド,牡7,55,吉原寛人,2:37.0,クビ,13.7,4,497(-3),[地] 宗綱泰彦
8,9,6,7,シャインカイザー,牡4,55,米倉知,2:37.7,3,139.9,9,477(+1),[地] 鈴木正也
9,10,7,8,エイリアン,牝7,53,青柳正義,2:37.8,3/4,84.0,8,486(-1),[地] 小原典夫
10,11,5,5,セルリアンアヴァン,セ8,55,江下英昭,2:40.9,大,251.9,11,483(-13),[地] 服部克雄
