,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,ドリームマジシャン,牡3,53,国分恭介,2:02.7,,8.0,3,472(-10),[西] 宮本博
1,2,5,9,ブレイク,牡3,56,藤岡康太,2:02.7,ハナ,1.8,1,454(-4),[西] 作田誠二
2,3,8,18,タガノアブシンベル,牡3,56,太宰啓介,2:02.7,クビ,12.1,5,472(-2),[西] 本田優
3,4,6,12,マルカゴクウ,牡3,56,中舘英二,2:02.9,1.1/2,23.1,8,468(+2),[西] 鶴留明雄
4,5,5,10,アスカクリチャン,牡3,56,酒井学,2:03.1,1.1/4,13.9,6,464(0),[西] 須貝尚介
5,6,6,11,オンワードカトレア,牝3,54,加藤士津,2:03.1,ハナ,19.1,7,458(-8),[東] 加藤和宏
6,7,3,6,サベラージュ,牡3,56,吉田稔,2:03.4,1.3/4,106.6,12,448(-8),[東] 和田正道
7,8,7,13,ニシノドバルダーン,牡3,56,古川吉洋,2:03.6,1,7.8,2,462(-4),[西] 池添兼雄
8,9,7,15,カネスドミナドール,牡3,54,荻野琢真,2:03.6,クビ,67.7,9,444(+10),[西] 河内洋
9,10,8,16,ミスズエルドラド,牡3,56,北村友一,2:03.7,クビ,163.1,15,444(0),[西] 加藤敬二
10,11,3,5,ラガーアンバー,牡3,55,丸田恭介,2:03.7,クビ,9.6,4,460(+2),[東] 和田正一
11,12,2,3,コスモアゲハ,牝3,54,石橋脩,2:03.8,クビ,149.4,14,438(-6),[東] 松永康利
12,13,8,17,オウシュウヒット,牡3,53,国分優作,2:03.9,1/2,237.2,17,402(-4),[東] 清水英克
13,14,1,1,ラブキンバリー,牝3,53,宮崎北斗,2:05.2,8,297.8,18,442(+6),[東] 田島俊明
14,15,4,7,ヨイチクローン,牝3,54,的場勇人,2:05.2,アタマ,88.0,11,496(-16),[東] 菅原泰夫
15,16,1,2,ダンスオブザムーン,牡3,53,丸山元気,2:05.3,3/4,123.4,13,496(+12),[西] 領家政蔵
16,17,4,8,タケショウナイト,牡3,56,丹内祐次,2:05.7,2.1/2,78.5,10,532(+10),[東] 矢野照正
17,18,7,14,ドントキリシマ,牡3,56,上村洋行,2:07.4,大,187.3,16,452(+10),[西] 村山明
