,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,サイモンロード,牡4,56,丸野勝虎,1:58.2,,1.8,1,518(+8),[地] 角田輝也
1,2,4,4,バーンバーンバーン,牡4,56,戸部尚実,1:58.4,1,11.1,4,469(0),[地] 藤ヶ崎一
2,3,2,2,タツフレンチ,牡4,56,岡部誠,1:58.8,2,20.8,5,492(-3),[地] 藤ヶ崎一
3,4,6,7,ウォーターカリブ,牝3,54,持原大志,1:58.8,ハナ,3.6,3,488(0),[地] 塚田隆男
4,5,8,10,セイピーシーズ,牝5,54,竹下太,1:58.8,ハナ,107.1,7,465(+2),[地] 山本健二
5,6,7,9,ミサキティンバー,牡4,56,横井将人,1:59.3,2.1/2,3.3,2,541(-4),[地] 桜井今朝
6,7,7,8,サンキストゴールド,セ8,56,柿原翔,2:00.7,7,205.2,8,472(0),[地] 藤ヶ崎一
7,8,5,5,デルマジョン,牡8,56,丹羽克輝,2:01.7,5,273.6,11,465(+2),[地] 竹之下昭
8,9,1,1,マイネルリチャード,牡10,56,友森翔太,2:01.7,アタマ,214.1,9,512(-2),[地] 内村寛司
9,10,6,6,フィールドチャペル,牡6,56,大畑雅章,2:02.3,3,223.9,10,515(0),[地] 錦見勇夫
10,11,3,3,ノゾミカイザー,牡7,56,加藤利征,2:02.6,1.1/2,98.5,6,453(-1),[地] 伊藤勝己
