,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,ガルボマンボ,牡3,56,林謙佑,1:48.4,,4.3,2.0,443(-2),[地] 細川忠義
1,2,7,8,ヴェレノ,牝3,54,畑中信司,1:48.6,1,19.0,4.0,429(+1),[地] 宮川真衣
2,3,5,5,アラバド,牡3,56,岡村卓弥,1:49.9,6,39.3,5.0,449(0),[地] 工藤真司
3,4,8,11,デーモン,牡3,56,佐原秀泰,1:50.5,3,4.8,3.0,503(-1),[地] 打越勇児
4,5,2,2,アムールジョイ,牝3,54,大澤誠志,1:50.7,1,69.2,7.0,446(0),[地] 細川忠義
5,6,1,1,マリンスカイ,牡3,56,宮川実,1:51.8,5,1.4,1.0,476(-4),[地] 国澤輝幸
6,7,3,3,サンコーチ,牡3,53,岡遼太郎,1:51.9,クビ,85.5,8.0,499(0),[地] 中西達也
7,8,7,9,グラナダローズ,牡3,56,郷間勇太,1:51.9,クビ,148.7,10.0,471(+1),[地] 田中譲二
8,9,4,4,リワードタイフォン,牡3,56,永森大智,1:52.7,4,92.6,9.0,439(-1),[地] 雑賀正光
9,10,6,7,マオノウイッシュ,牝3,54,多田羅誠,1:56.9,大,44.8,6.0,497(+10),[地] 工藤真司
10,取,6,6,チアアップ,牝3,54,西川敏弘,,,---,,計不,[地] 松木啓助
