,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,ケイエイト,牡2,55,丸山元気,1:56.1,,11.5,7.0,464(+24),[西] 羽月友彦
1,2,8,15,ミヤジシャルマン,牡2,52,今村聖奈,1:56.8,4,7.3,3.0,476(-4),[西] 川村禎彦
2,3,2,3,マコトヴィクラント,牡2,55,松若風馬,1:56.9,クビ,6.1,2.0,466(+4),[西] 鮫島一歩
3,4,7,13,アヴェッリーノ,牡2,53,小林凌大,1:57.3,2.1/2,8.6,4.0,476(-2),[東] 的場均
4,5,3,5,ノイアーターク,セ2,55,斎藤新,1:57.4,1/2,24.5,8.0,454(0),[西] 安田隆行
5,6,3,6,カッチュッコ,牝2,54,岩田望来,1:58.3,5,2.8,1.0,520(-4),[西] 吉村圭司
6,7,4,8,タガノチェイス,牡2,55,団野大成,1:58.4,1/2,10.8,6.0,522(+4),[西] 奥村豊
7,8,2,4,ヒラリーステップ,牝2,53,松本大輝,1:58.5,3/4,382.6,14.0,464(-4),[東] 天間昭一
8,9,5,9,キタノソロモン,牡2,52,佐々木大,1:58.6,1/2,291.3,12.0,468(0),[東] 石栗龍彦
9,10,8,16,ワンダーミズキ,牡2,51,永島まな,1:58.9,1.3/4,30.7,10.0,404(+10),[西] 高柳大輔
10,11,6,12,サンシップ,牡2,55,古川吉洋,2:01.1,大,336.7,13.0,460(+4),[西] 大根田裕
11,12,7,14,キリンジ,牡2,55,西村淳也,2:01.2,1/2,8.9,5.0,474(-6),[西] 佐々木晶
12,13,1,2,テイエムマンモス,牡2,52,水沼元輝,2:01.5,1.3/4,446.2,15.0,470(0),[東] 加藤和宏
13,14,4,7,フラフ,牡2,55,ムルザバ,2:01.5,クビ,25.7,9.0,480(0),[西] 清水久詞
14,15,1,1,レオニーノ,セ2,55,国分恭介,2:05.8,大,166.8,11.0,474(-2),[西] 牧田和弥
15,除,6,11,ゼンダンミカメ,牡2,55,北村友一,,,---,,468(+6),[東] 土田稔
