,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,11,トランセンド,牡5,57,藤田伸二,1:34.8,,1.6,1,518(0),[西] 安田隆行
1,2,4,6,ダノンカモン,牡5,57,福永祐一,1:34.8,アタマ,8.8,3,526(-2),[西] 池江泰寿
2,3,5,8,シルクフォーチュン,牡5,57,藤岡康太,1:34.9,1/2,20.8,7,458(+4),[西] 藤沢則雄
3,4,4,7,エスポワールシチー,牡6,57,松岡正海,1:35.1,1.1/2,6.3,2,496(-4),[西] 安達昭夫
4,5,7,12,ダイショウジェット,牡8,57,柴山雄一,1:35.7,3.1/2,156.1,9,562(+8),[西] 大根田裕
5,6,3,5,ランフォルセ,牡5,57,横山典弘,1:35.8,1/2,11.4,4,478(-10),[東] 萩原清
6,7,1,1,バーディバーディ,牡4,57,ピンナ,1:36.0,1.1/2,35.8,8,482(-6),[西] 池江泰寿
7,8,8,14,クリールパッション,牡6,57,津村明秀,1:36.3,1.3/4,207.6,10,472(-6),[東] 相沢郁
8,9,3,4,ブラボーデイジー,牝6,55,北村友一,1:36.4,1/2,212.3,11,552(-13),[西] 音無秀孝
9,10,5,9,オーロマイスター,牡6,57,吉田豊,1:36.5,クビ,19.5,6,498(-4),[東] 大久保洋
10,11,8,15,ボレアス,牡3,55,武豊,1:37.8,8,16.9,5,468(0),[西] 吉田直弘
11,12,6,10,ゴールドマイン,セ7,57,斎藤雄一,1:39.3,9,284.5,13,470(-11),[地] 桜田浩三
12,13,2,2,イーグルビスティー,牡7,57,赤岡修次,1:40.1,5,592.6,15,462(0),[地] 田中守
13,14,2,3,ワキノカイザー,牡11,57,倉兼育康,1:43.5,大,495.8,14,444(-20),[地] 別府真司
14,中,7,13,ロックハンドスター,牡4,57,菅原俊吏,,,283.8,12,456(-2),[地] 瀬戸幸一
