,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,フレールフィーユ,牡3,55,本橋孝太,1:43.5,,20.3,4,469(-2),[地] 野口寛仁
1,2,2,2,リヴィフェイス,牡3,55,森泰斗,1:43.6,3/4,1.3,1,455(-4),[地] 石井勝男
2,3,8,12,タツノエクスプレス,牡3,55,和田譲治,1:44.4,4,5.4,2,491(-7),[地] 田辺陽一
3,4,1,1,フレッシュグリーン,牡3,55,矢野貴之,1:44.7,1.1/2,16.4,3,445(-2),[地] 加藤誠一
4,5,4,4,イライジャ,牡3,55,張田昂,1:45.7,5,38.7,9,467(-2),[地] 高月賢一
5,6,8,11,キャッスルロック,牡3,55,本田正重,1:46.6,4,48.6,10,526(+1),[地] 高月賢一
6,7,3,3,キャッスルブレイヴ,牡3,55,仲野光馬,1:46.8,1,26.6,6,467(-1),[地] 渋谷信博
7,8,7,9,ワイジーチャンプ,牡3,55,石崎駿,1:46.8,アタマ,74.9,11,482(-1),[地] 坂本昇
8,9,7,10,ビナハロン,セ3,55,小杉亮,1:47.1,1.1/2,23.7,5,447(-8),[地] 矢野義幸
9,10,6,8,エルロイ,牡3,55,酒井忍,1:47.7,3,37.6,8,480(+20),[地] 矢野義幸
10,11,5,6,ダーラナホース,牝3,53,木間塚龍,1:49.2,7,375.2,12,452(-5),[地] 渋谷信博
11,中,6,7,ナインバイパー,牡3,55,御神本訓,,,28.3,7,459(-1),[地] 八木仁
