,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,アルアラン,牡5,56,本田優,1:42.1,,5.1,3,484(-6),[西] 昆貢
1,2,2,2,ニシノマイヒメ,牝3,53,武幸四郎,1:42.4,1.3/4,19.4,8,490(0),[西] 松田正弘
2,3,1,1,タマモアピール,牡4,57,藤田伸二,1:42.4,アタマ,3.5,1,506(+2),[東] 伊藤圭三
3,4,3,3,トーセントモサン,牡4,57,横山典弘,1:42.5,3/4,7.1,4,468(-4),[東] 稗田研二
4,5,6,7,スタンドオンエンド,牝4,56,四位洋文,1:42.6,3/4,4.6,2,428(-4),[西] 長浜博之
5,6,4,4,カワキタマスラオ,牡6,56,伊藤暢康,1:43.4,5,39.2,10,474(0),[東] 大和田稔
6,7,7,10,インターハイライト,牡6,56,加藤和宏,1:43.7,2,12.9,7,528(-6),[西] 福島勝
7,8,7,9,マイネルアパッシュ,牡6,56,石山繁,1:43.8,1/2,129.6,12,486(-10),[西] 大根田裕
8,9,6,8,ヒカリホーオー,牡3,55,中舘英二,1:43.8,アタマ,8.9,5,536(-4),[西] 安田隆行
9,10,5,6,ライトニングシチー,牡3,55,勝浦正樹,1:44.0,1,11.2,6,470(0),[西] 鹿戸幸治
10,11,8,11,ウインターソング,牝5,54,荻野要,1:44.0,アタマ,60.5,11,490(+4),[西] 安田伊佐
11,12,8,12,ソシアルクイーン,牝4,55,小林徹弥,1:44.2,1,21.9,9,460(-2),[西] 目野哲也
