,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,バーンバーンバーン,牡7,56,宮川実,1:24.9,,2.8,2.0,479(+1),[地] 川野勇馬
1,2,6,7,ハリマノワタリドリ,牡9,56,永森大智,1:24.9,アタマ,1.8,1.0,485(+1),[地] 雑賀正光
2,3,6,8,カミノネガイ,牡7,55,上田将司,1:25.3,2,20.1,5.0,483(0),[地] 国沢輝幸
3,4,7,10,バトルファイター,牡8,55,宮川浩一,1:25.6,1.1/2,5.4,3.0,496(-1),[地] 田中守
4,5,5,6,マルチヴィグラス,牡4,55,西川敏弘,1:26.2,3,51.7,7.0,452(-2),[地] 大関吉明
5,6,7,9,ビッグスプラッシュ,牝4,50,塚本弘隆,1:26.2,アタマ,93.0,9.0,424(-5),[地] 雑賀正光
6,7,4,4,セトパラダイス,牡5,55,倉兼育康,1:27.0,4,46.5,6.0,455(-2),[地] 松木啓助
7,8,3,3,ダイヤモンドフジ,牡5,55,吉本隆記,1:27.1,1/2,239.8,11.0,491(-5),[地] 平和人
8,9,1,1,ビューティワンダー,牝5,53,西森将司,1:27.3,3/4,175.2,10.0,457(+8),[地] 別府真司
9,10,5,5,ヒラボクジャパン,牡6,52,松木大地,1:27.6,1.1/2,60.7,8.0,485(-15),[地] 雑賀正光
10,11,2,2,ウェイアヘッド,牡8,55,嬉勝則,1:28.0,2,17.9,4.0,524(-2),[地] 雑賀正光
11,除,8,12,エーケーリゲル,牡7,55,遠藤健太,,,---,,計不,[地] 炭田健二
