,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,13,ミヤジコクオウ,牡3,56,幸英明,1:51.0,,4.1,1,500(+4),[西] 川村禎彦
1,2,6,11,ダイメイコリーダ,牡3,56,池添謙一,1:51.5,3,7.5,5,480(0),[西] 森田直行
2,3,4,8,バンクオブクラウズ,牡3,56,酒井学,1:51.5,アタマ,22.1,8,508(0),[西] 石坂公一
3,4,5,9,メイショウダジン,牡3,56,古川吉洋,1:51.8,1.3/4,24.4,9,468(+2),[西] 松永昌博
4,5,4,7,キッズアガチャー,牡3,56,小崎綾也,1:52.0,1.1/2,103.6,15,540(-2),[西] 田所秀孝
5,6,2,3,テーオーケインズ,牡3,56,藤岡佑介,1:52.1,クビ,5.3,2,482(+4),[西] 高柳大輔
6,7,8,15,ミステリオーソ,牡3,56,北村友一,1:52.2,1/2,5.7,4,476(0),[西] 武幸四郎
7,8,6,12,ヴォルスト,牡3,56,武藤雅,1:52.2,クビ,58.5,13,492(-2),[西] 宮本博
8,9,7,14,ヤウガウ,牡3,56,斎藤新,1:52.3,1/2,35.4,11,480(-2),[西] 須貝尚介
9,10,3,6,ヴォートルエロー,牡3,56,江田照男,1:52.4,3/4,15.4,7,482(+6),[東] 田村康仁
10,11,3,5,ラブスピール,牝3,54,川須栄彦,1:53.1,4,90.1,14,434(+2),[西] 森田直行
11,12,8,16,フィロロッソ,牡3,56,国分優作,1:53.1,ハナ,28.6,10,470(0),[西] 中竹和也
12,13,1,2,ファシネートゼット,牝3,54,富田暁,1:53.2,クビ,220.0,16,454(0),[西] 平田修
13,14,2,4,ダノンファラオ,牡3,56,坂井瑠星,1:53.2,クビ,5.6,3,520(0),[西] 矢作芳人
14,15,1,1,プレシオーソ,牡3,56,北村宏司,1:53.3,クビ,15.2,6,466(-2),[西] 清水久詞
15,16,5,10,サンデーミラージュ,牡3,56,松若風馬,1:53.8,3,57.8,12,468(-1),[西] 宮本博
