,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ウイングパラダイス,牝3,55,下原理,1:27.7,,5.7,3,469(-12),[地] 橋本忠男
1,2,7,9,コスモカウピリ,牡3,57,木村健,1:27.9,1.1/4,2.3,2,499(-5),[地] 田中範雄
2,3,5,6,ダノンロンシャン,牡3,57,田中学,1:28.2,2,1.8,1,481(+2),[地] 森沢友貴
3,4,7,10,デンコウガイア,牝3,54,渡瀬和幸,1:28.6,2.1/2,31.2,5,455(+6),[地] 尾林幸二
4,5,6,7,バターカップ,牝3,54,松浦政宏,1:29.9,8,63.4,6,430(-4),[地] 平松徳彦
5,6,5,5,グッドスミス,牝6,54,瀬沢宙,1:30.0,1/2,137.1,8,429(+3),[地] 渡辺幸生
6,7,4,4,スイングタキオン,牡4,56,竹村達也,1:30.3,1.3/4,202.9,11,502(+2),[地] 保利良平
7,8,6,8,ウインスパート,牡5,56,宮下康一,1:30.5,1.1/4,156.1,10,503(-4),[地] 平松徳彦
8,9,8,12,フロレント,牡4,57,杉浦健太,1:30.6,1/2,23.5,4,448(+4),[地] 山本和之
9,10,2,2,アポロストーム,牡8,56,山崎雅由,1:30.6,アタマ,274.2,12,511(0),[地] 溝橋一秀
10,11,1,1,ナカヤマアラシ,牡5,56,中田貴士,1:30.9,2,90.6,7,452(-1),[地] 土屋洋之
11,12,8,11,シルクトワイライト,セ10,56,吉村智洋,1:31.1,1.1/2,151.4,9,470(+1),[地] 大塚信次
