,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,アッパレアッパレ,牡3,54,武豊,2:42.1,,---,1,492(-6),[西] 田中章博
1,2,1,1,ブラウンシャトレー,牡5,56,安部幸夫,2:42.5,2,---,8,452(+3),[地] 国光徹
2,3,8,11,ミツアキサイレンス,牡5,57,川原正一,2:42.5,アタマ,---,3,504(+7),[地] 粟津豊彦
3,4,3,3,クラキングオー,牡5,56,五十嵐冬,2:43.1,3,---,6,518(-8),[地] 堂山芳則
4,5,6,7,ツギタテヒカリ,牡5,56,斉藤正弘,2:43.2,1/2,---,9,464(-8),[地] 米川伸也
5,6,8,12,アルアラン,牡6,56,本田優,2:43.3,クビ,---,4,496(+16),[西] 昆貢
6,7,5,5,コマノブリザード,牡4,56,向山牧,2:43.3,ハナ,---,12,488(-2),[地] 内村寛司
7,8,7,9,コスモクロス,牡5,56,岩田康誠,2:43.7,2,---,10,470(-4),[地] 寺嶋正勝
8,9,4,4,オンユアマーク,牡4,56,鷹見浩,2:43.9,1,---,5,490(-9),[地] 福永二三
9,10,7,10,スナークレイアース,牡7,55,小野次郎,2:44.7,4,---,2,506(+6),[西] 川村禎彦
10,11,2,2,バンドオンザラン,牡5,56,河端秀俊,2:44.9,1,---,11,464(0),[地] 今津勝之
11,12,5,6,クーリンガー,牡3,54,和田竜二,2:45.7,4,---,7,518(+2),[西] 岩元市三
