,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,ブラボースキー,牡4,58,山口勲,1:20.2,,13.4,6,512(+6),[西] 音無秀孝
1,2,2,2,ウエストエンド,牡4,58,蛯名正義,1:20.4,1.1/4,7.0,4,464(-6),[西] 白井寿昭
2,2,8,15,ルリニガナ,牝4,56,ムーア,1:20.4,同着,31.6,11,472(+6),[東] 小野次郎
3,4,6,10,メジャーアスリート,牡3,57,浜中俊,1:20.4,ハナ,9.5,5,502(0),[東] 高木登
4,5,4,6,カイシュウコロンボ,牡4,58,シュタル,1:20.4,クビ,23.4,8,490(-2),[西] 領家政蔵
5,6,2,3,プランスデトワール,牡4,58,ウィリア,1:20.5,3/4,3.3,1,474(-8),[東] 藤沢和雄
6,7,4,7,トゥザサミット,牡5,58,ビュイッ,1:20.6,1/2,23.8,9,456(0),[東] 松山康久
7,8,3,4,シルクウェッジ,牡5,58,スミヨン,1:20.7,1/2,18.6,7,496(+10),[東] 和田正道
8,9,3,5,エーシンミズーリ,牡4,58,内田博幸,1:20.8,1/2,5.9,3,468(-16),[西] 坂口正則
9,10,5,8,ニンジャ,牡3,57,パートン,1:20.9,3/4,52.7,13,458(-6),[西] 宮徹
10,11,1,1,アラフネ,牝3,55,柴田善臣,1:21.2,2,27.4,10,446(+4),[東] 高橋裕
11,12,7,12,クリーンエコロジー,牡4,58,岩田康誠,1:21.3,クビ,5.6,2,498(-2),[西] 須貝尚介
12,13,8,14,サウンドバリアー,牝5,56,ムルタ,1:21.4,1/2,60.4,14,480(-14),[西] 安達昭夫
13,14,7,13,エスカーダ,牡5,58,Ｍ．デム,1:21.6,1.1/4,140.0,15,474(+8),[東] 高市圭二
14,15,6,11,カトルズリップス,牝4,56,池添謙一,1:22.6,6,32.2,12,488(+2),[東] 杉浦宏昭
