,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,ガルボマンボ,牡4,57,林謙佑,1:45.4,,6.4,3,450(-3),[地] 細川忠義
1,2,5,5,モダスオペランディ,牡7,57,赤岡修次,1:45.5,クビ,1.2,1,534(-3),[地] 田中守
2,3,2,2,ジョウショーモード,牡5,57,岡村卓弥,1:46.0,2.1/2,79.6,6,519(+2),[地] 雑賀正光
3,4,1,1,リワードアンヴァル,牡7,57,永森大智,1:46.5,2.1/2,5.3,2,533(-11),[地] 雑賀正光
4,5,8,10,ゴールデンブレイヴ,牡10,57,畑中信司,1:47.4,4,299.3,10,499(-4),[地] 別府真司
5,6,6,6,サンライズナイト,牡8,57,塚本雄大,1:47.7,1.1/2,213.5,9,500(0),[地] 松木啓助
6,7,3,3,ダノンジャスティス,セ7,57,上田将司,1:48.3,3,55.5,5,499(+14),[地] 別府真司
7,8,7,8,ベニスビーチ,牝5,55,宮川実,1:48.5,1,89.8,8,438(-3),[地] 宮川浩一
8,9,4,4,マイネルボーダレス,牡5,57,大澤誠志,1:48.6,1/2,307.2,11,449(-4),[地] 細川忠義
9,10,7,9,ナナコロビヤオキ,牡4,57,佐原秀泰,1:48.7,1/2,18.1,4,501(-4),[地] 細川忠義
10,11,6,7,カバジェーロ,牡6,57,岡遼太郎,1:49.6,4,85.7,7,507(+1),[地] 中西達也
