,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,7,サンドプラチナ,牡3,56,矢野貴之,1:56.5,,5.1,3,495(-3),[地] 市村誠
1,2,1,1,レーヌベルキス,牝3,54,森泰斗,1:57.2,3.1/2,3.9,2,497(-1),[東] 武藤善則
2,3,6,6,ジャンプショット,牡3,56,笹川翼,1:57.2,クビ,55.7,9,401(-6),[地] 藪口一麻
3,4,8,10,プリティクイーン,牝3,54,赤岡修次,1:57.6,2,11.6,5,430(-10),[西] 日吉正和
4,5,7,8,ゴールドファーム,牡3,56,幸英明,1:57.9,1.3/4,2.1,1,480(+12),[西] 森秀行
5,6,3,3,エムオータイカン,牝3,54,中野省吾,1:58.7,4,38.2,8,432(+3),[地] 堀江仁
6,7,4,4,スカレークイン,牝3,54,藤江渉,1:59.1,2,20.9,7,442(-5),[地] 本間光雄
7,8,8,9,エフティコマンダー,牡3,56,真島大輔,1:59.1,アタマ,10.7,4,496(-4),[地] 鷹見浩
8,9,2,2,メイワレイ,牝3,54,達城龍次,1:59.5,2,72.9,10,484(+1),[地] 辻野豊
9,10,5,5,スピードジャンパー,牡3,56,的場文男,2:02.4,大,19.0,6,496(+8),[西] 小崎憲
