,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,ギンザヴィクトリア,牝4,53,早田功駿,1:55.6,,391.2,14,438(-7),[地] 村上頼章
1,2,3,6,ナリチュウドラゴン,牡6,57,森泰斗,1:56.1,2.1/2,2.4,1,497(+5),[地] 岡野尚光
2,3,2,4,グッドグラッド,牡7,55,楢崎功祐,1:56.2,1/2,43.7,11,506(+5),[地] 納谷和玖
3,4,7,13,ロイヤルパワー,牡6,57,達城龍次,1:56.2,アタマ,32.4,9,491(-3),[地] 米田英世
4,5,7,14,サンタクローチェ,牝6,55,真島大輔,1:56.4,1,20.6,6,506(+12),[地] 鈴木啓之
5,6,6,12,レーザー,牡4,57,今野忠成,1:56.5,1/2,39.8,10,483(+1),[地] 三坂盛雄
6,7,3,5,マイネルリボーン,牡6,57,矢野貴之,1:56.6,クビ,7.3,3,477(+2),[地] 渡辺和雄
7,8,5,10,コンプリートゲーム,牡6,57,柏木健宏,1:56.8,1,10.2,4,548(0),[地] 堀千亜樹
8,9,8,15,タイムビヨンド,牝4,55,山崎誠士,1:56.9,1/2,3.1,2,465(-2),[地] 朝倉実
9,10,1,1,スパイア,牡7,57,繁田健一,1:56.9,クビ,19.1,5,542(-1),[地] 宗形竹見
10,11,8,16,ポッドルージュ,牝5,53,本田正重,1:58.3,7,412.8,16,495(-3),[地] 的場直之
11,12,4,8,マッハワン,牡4,55,中野省吾,1:58.5,1,27.0,8,462(0),[地] 阪本泰之
12,13,5,9,スタンドアウト,牡5,55,坂井英光,1:59.3,4,21.2,7,460(-6),[地] 佐野謙二
13,14,1,2,ドゥフトライネン,牡7,57,本橋孝太,1:59.4,1/2,104.1,13,495(-1),[地] 嶋田幸晴
14,15,2,3,ヤマチョウタンゴ,牡4,57,左海誠二,1:59.4,クビ,58.5,12,500(-6),[地] 中道啓二
15,16,6,11,ジェイケイネオ,牡6,55,有年淳,2:00.5,5,399.0,15,486(+7),[地] 中道啓二
