,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ノボバカラ,牡8,56,森泰斗,1:25.8,,17.3,7,501(-6),[西] 森秀行
1,2,7,9,ブルドッグボス,牡8,58,御神本訓,1:26.0,1,3.9,2,529(+7),[地] 小久保智
2,3,4,4,ノブワイルド,牡8,56,左海誠二,1:26.2,1,12.8,6,500(-6),[地] 小久保智
3,4,3,3,ブルベアイリーデ,牡4,56,Ｍ．デム,1:26.3,3/4,5.2,3,487(-3),[西] 杉山晴紀
4,5,2,2,ジャスティン,牡4,56,坂井瑠星,1:26.5,1,3.1,1,485(-5),[西] 矢作芳人
5,6,8,11,コパノチャーリー,牡8,56,笹川翼,1:27.6,5,402.3,10,522(-3),[地] 新井清重
6,7,7,10,キャプテンキング,牡6,56,和田譲治,1:27.8,3/4,6.3,5,518(-7),[地] 的場直之
7,8,8,12,ゴールドクイーン,牝5,54,古川吉洋,1:28.9,5,5.9,4,459(+5),[西] 坂口智康
8,9,6,8,サイタスリーレッド,牡7,56,矢野貴之,1:29.3,2,120.4,9,494(+8),[地] 佐宗応和
9,10,5,6,ウインオスカー,牡7,56,山崎誠士,1:29.4,1/2,94.9,8,505(-1),[地] 河津裕昭
10,11,6,7,ペイシャゲラン,牝6,54,中島良美,1:29.5,1/2,765.9,12,469(+2),[地] 今津博之
11,12,1,1,キタノイットウセイ,牡10,56,水野翔,1:31.6,大,639.3,11,505(-11),[地] 栗本陽一
