,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,グラシアスゼロ,牡3,56,赤岡修次,1:50.3,,2.5,2,479(+1),[地] 平和人
1,2,7,8,クァンタムギア,牡8,56,西森将司,1:51.0,3,2.3,1,486(-5),[地] 西山裕貴
2,3,2,2,ハタノガナール,牡4,56,西川敏弘,1:51.3,1.1/2,18.8,5,486(-6),[地] 大関吉明
3,4,4,4,トウカイバレット,牡7,56,林謙佑,1:51.5,3/4,8.2,3,509(+3),[地] 大関吉明
4,5,7,9,マエムキ,牡4,55,木村直輝,1:51.6,3/4,19.1,7,445(-2),[地] 田中譲二
5,6,5,5,サクラプリズム,牡7,56,上田将司,1:52.2,3,19.0,6,521(+6),[地] 国澤輝幸
6,7,1,1,ブチャコ,牝4,54,宮川実,1:53.0,4,8.3,4,535(-2),[地] 打越勇児
7,8,8,11,オールラウンド,牡8,53,妹尾将充,1:53.3,1.1/2,132.0,9,489(+4),[地] 別府真司
8,9,8,10,メメント,牡4,55,塚本雄大,1:53.5,1,51.6,8,453(+2),[地] 目迫大輔
9,10,3,3,フユハナビ,セ8,56,郷間勇太,1:53.8,1.1/2,165.0,10,482(+3),[地] 平和人
10,11,6,7,スピーディダブル,牡4,56,大澤誠志,1:56.1,大,180.0,11,454(+6),[地] 別府真司
